Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 691995 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 692718 found at 1s
Seconds: 2, Iteration: 30, Iteration per second: 15.000000, Best solution: 697607 found at 1s
Seconds: 2, Iteration: 40, Iteration per second: 20.000000, Best solution: 697607 found at 1s
Seconds: 3, Iteration: 50, Iteration per second: 16.666667, Best solution: 697607 found at 1s
Seconds: 3, Iteration: 60, Iteration per second: 20.000000, Best solution: 698189 found at 3s
Seconds: 4, Iteration: 70, Iteration per second: 17.500000, Best solution: 699263 found at 4s
Seconds: 4, Iteration: 80, Iteration per second: 20.000000, Best solution: 699263 found at 4s
Seconds: 5, Iteration: 90, Iteration per second: 18.000000, Best solution: 699868 found at 5s
Seconds: 5, Iteration: 100, Iteration per second: 20.000000, Best solution: 699868 found at 5s
Seconds: 6, Iteration: 110, Iteration per second: 18.333333, Best solution: 699880 found at 6s
Seconds: 6, Iteration: 120, Iteration per second: 20.000000, Best solution: 700074 found at 6s
Seconds: 7, Iteration: 130, Iteration per second: 18.571429, Best solution: 700279 found at 6s
Seconds: 7, Iteration: 140, Iteration per second: 20.000000, Best solution: 700388 found at 7s
Seconds: 8, Iteration: 150, Iteration per second: 18.750000, Best solution: 701008 found at 8s
Seconds: 8, Iteration: 160, Iteration per second: 20.000000, Best solution: 701047 found at 8s
Seconds: 9, Iteration: 170, Iteration per second: 18.888889, Best solution: 701047 found at 8s
Seconds: 9, Iteration: 180, Iteration per second: 20.000000, Best solution: 701503 found at 9s
Seconds: 10, Iteration: 190, Iteration per second: 19.000000, Best solution: 701503 found at 9s
Seconds: 10, Iteration: 200, Iteration per second: 20.000000, Best solution: 701503 found at 9s
Seconds: 11, Iteration: 210, Iteration per second: 19.090909, Best solution: 701503 found at 9s
Seconds: 11, Iteration: 220, Iteration per second: 20.000000, Best solution: 701503 found at 9s
Seconds: 12, Iteration: 230, Iteration per second: 19.166667, Best solution: 701503 found at 9s
Seconds: 12, Iteration: 240, Iteration per second: 20.000000, Best solution: 701503 found at 9s
Seconds: 13, Iteration: 250, Iteration per second: 19.230769, Best solution: 701503 found at 9s
Seconds: 13, Iteration: 260, Iteration per second: 20.000000, Best solution: 701503 found at 9s
Seconds: 14, Iteration: 270, Iteration per second: 19.285714, Best solution: 701503 found at 9s
Seconds: 14, Iteration: 280, Iteration per second: 20.000000, Best solution: 701503 found at 9s
Seconds: 15, Iteration: 290, Iteration per second: 19.333333, Best solution: 701503 found at 9s
Seconds: 15, Iteration: 300, Iteration per second: 20.000000, Best solution: 701503 found at 9s
Seconds: 16, Iteration: 310, Iteration per second: 19.375000, Best solution: 701503 found at 9s
Seconds: 16, Iteration: 320, Iteration per second: 20.000000, Best solution: 701503 found at 9s
Seconds: 17, Iteration: 330, Iteration per second: 19.411765, Best solution: 701503 found at 9s
Seconds: 17, Iteration: 340, Iteration per second: 20.000000, Best solution: 701503 found at 9s
Seconds: 18, Iteration: 350, Iteration per second: 19.444444, Best solution: 701503 found at 9s
Seconds: 18, Iteration: 360, Iteration per second: 20.000000, Best solution: 701503 found at 9s
Seconds: 19, Iteration: 370, Iteration per second: 19.473684, Best solution: 701503 found at 9s
Seconds: 19, Iteration: 380, Iteration per second: 20.000000, Best solution: 701503 found at 9s
Seconds: 20, Iteration: 390, Iteration per second: 19.500000, Best solution: 701638 found at 19s
Seconds: 20, Iteration: 400, Iteration per second: 20.000000, Best solution: 701638 found at 19s
Seconds: 21, Iteration: 410, Iteration per second: 19.523810, Best solution: 701652 found at 20s
Seconds: 21, Iteration: 420, Iteration per second: 20.000000, Best solution: 701652 found at 20s
Seconds: 22, Iteration: 430, Iteration per second: 19.545455, Best solution: 701655 found at 22s
Seconds: 22, Iteration: 440, Iteration per second: 20.000000, Best solution: 701655 found at 22s
Seconds: 22, Iteration: 450, Iteration per second: 20.454545, Best solution: 701700 found at 22s
