Running GRASP algorithm...
Seconds: 1, Iteration: 10, Iteration per second: 10.000000, Best solution: 1272716 found at 1s
Seconds: 2, Iteration: 20, Iteration per second: 10.000000, Best solution: 1287323 found at 1s
Seconds: 2, Iteration: 30, Iteration per second: 15.000000, Best solution: 1289973 found at 2s
Seconds: 3, Iteration: 40, Iteration per second: 13.333333, Best solution: 1291906 found at 2s
Seconds: 3, Iteration: 50, Iteration per second: 16.666667, Best solution: 1293986 found at 3s
Seconds: 3, Iteration: 60, Iteration per second: 20.000000, Best solution: 1294006 found at 3s
Seconds: 3, Iteration: 70, Iteration per second: 23.333333, Best solution: 1295451 found at 3s
Seconds: 3, Iteration: 80, Iteration per second: 26.666667, Best solution: 1295451 found at 3s
Seconds: 4, Iteration: 90, Iteration per second: 22.500000, Best solution: 1296054 found at 4s
Seconds: 4, Iteration: 100, Iteration per second: 25.000000, Best solution: 1296054 found at 4s
Seconds: 4, Iteration: 110, Iteration per second: 27.500000, Best solution: 1296108 found at 4s
Seconds: 4, Iteration: 120, Iteration per second: 30.000000, Best solution: 1296636 found at 4s
Seconds: 5, Iteration: 130, Iteration per second: 26.000000, Best solution: 1296808 found at 5s
Seconds: 5, Iteration: 140, Iteration per second: 28.000000, Best solution: 1297010 found at 5s
Seconds: 5, Iteration: 150, Iteration per second: 30.000000, Best solution: 1297105 found at 5s
Seconds: 5, Iteration: 160, Iteration per second: 32.000000, Best solution: 1297105 found at 5s
Seconds: 5, Iteration: 170, Iteration per second: 34.000000, Best solution: 1297262 found at 5s
Seconds: 6, Iteration: 180, Iteration per second: 30.000000, Best solution: 1297759 found at 6s
Seconds: 6, Iteration: 190, Iteration per second: 31.666667, Best solution: 1297759 found at 6s
Seconds: 6, Iteration: 200, Iteration per second: 33.333333, Best solution: 1297759 found at 6s
Seconds: 6, Iteration: 210, Iteration per second: 35.000000, Best solution: 1297759 found at 6s
Seconds: 6, Iteration: 220, Iteration per second: 36.666667, Best solution: 1297762 found at 6s
Seconds: 7, Iteration: 230, Iteration per second: 32.857143, Best solution: 1298118 found at 7s
Seconds: 7, Iteration: 240, Iteration per second: 34.285714, Best solution: 1298118 found at 7s
Seconds: 7, Iteration: 250, Iteration per second: 35.714286, Best solution: 1298118 found at 7s
Seconds: 7, Iteration: 260, Iteration per second: 37.142857, Best solution: 1298118 found at 7s
Seconds: 8, Iteration: 270, Iteration per second: 33.750000, Best solution: 1298280 found at 7s
Seconds: 8, Iteration: 280, Iteration per second: 35.000000, Best solution: 1298352 found at 8s
Seconds: 8, Iteration: 290, Iteration per second: 36.250000, Best solution: 1298352 found at 8s
Seconds: 8, Iteration: 300, Iteration per second: 37.500000, Best solution: 1298526 found at 8s
Seconds: 8, Iteration: 310, Iteration per second: 38.750000, Best solution: 1298691 found at 8s
Seconds: 9, Iteration: 320, Iteration per second: 35.555556, Best solution: 1298691 found at 8s
Seconds: 9, Iteration: 330, Iteration per second: 36.666667, Best solution: 1298851 found at 9s
Seconds: 9, Iteration: 340, Iteration per second: 37.777778, Best solution: 1298851 found at 9s
Seconds: 9, Iteration: 350, Iteration per second: 38.888889, Best solution: 1298851 found at 9s
Seconds: 9, Iteration: 360, Iteration per second: 40.000000, Best solution: 1298851 found at 9s
Seconds: 10, Iteration: 370, Iteration per second: 37.000000, Best solution: 1298851 found at 9s
Seconds: 10, Iteration: 380, Iteration per second: 38.000000, Best solution: 1298851 found at 9s
Seconds: 10, Iteration: 390, Iteration per second: 39.000000, Best solution: 1298851 found at 9s
Seconds: 10, Iteration: 400, Iteration per second: 40.000000, Best solution: 1299112 found at 10s
Seconds: 10, Iteration: 410, Iteration per second: 41.000000, Best solution: 1299200 found at 10s
Seconds: 11, Iteration: 420, Iteration per second: 38.181818, Best solution: 1299200 found at 10s
Seconds: 11, Iteration: 430, Iteration per second: 39.090909, Best solution: 1299408 found at 11s
Seconds: 11, Iteration: 440, Iteration per second: 40.000000, Best solution: 1299408 found at 11s
Seconds: 11, Iteration: 450, Iteration per second: 40.909091, Best solution: 1299408 found at 11s
Seconds: 11, Iteration: 460, Iteration per second: 41.818182, Best solution: 1299408 found at 11s
Seconds: 12, Iteration: 470, Iteration per second: 39.166667, Best solution: 1299408 found at 11s
Seconds: 12, Iteration: 480, Iteration per second: 40.000000, Best solution: 1300204 found at 12s
Seconds: 12, Iteration: 490, Iteration per second: 40.833333, Best solution: 1300204 found at 12s
Seconds: 12, Iteration: 500, Iteration per second: 41.666667, Best solution: 1300204 found at 12s
Seconds: 12, Iteration: 510, Iteration per second: 42.500000, Best solution: 1300204 found at 12s
Seconds: 13, Iteration: 520, Iteration per second: 40.000000, Best solution: 1300204 found at 12s
Seconds: 13, Iteration: 530, Iteration per second: 40.769231, Best solution: 1300204 found at 12s
Seconds: 13, Iteration: 540, Iteration per second: 41.538462, Best solution: 1300516 found at 13s
Seconds: 13, Iteration: 550, Iteration per second: 42.307692, Best solution: 1300516 found at 13s
Seconds: 14, Iteration: 560, Iteration per second: 40.000000, Best solution: 1300516 found at 13s
Seconds: 14, Iteration: 570, Iteration per second: 40.714286, Best solution: 1300516 found at 13s
Seconds: 14, Iteration: 580, Iteration per second: 41.428571, Best solution: 1300516 found at 13s
Seconds: 14, Iteration: 590, Iteration per second: 42.142857, Best solution: 1300516 found at 13s
Seconds: 14, Iteration: 600, Iteration per second: 42.857143, Best solution: 1300516 found at 13s
Seconds: 14, Iteration: 610, Iteration per second: 43.571429, Best solution: 1300516 found at 13s
Seconds: 15, Iteration: 620, Iteration per second: 41.333333, Best solution: 1300516 found at 13s
Seconds: 15, Iteration: 630, Iteration per second: 42.000000, Best solution: 1300516 found at 13s
Seconds: 15, Iteration: 640, Iteration per second: 42.666667, Best solution: 1300516 found at 13s
Seconds: 15, Iteration: 650, Iteration per second: 43.333333, Best solution: 1300516 found at 13s
Seconds: 15, Iteration: 660, Iteration per second: 44.000000, Best solution: 1300516 found at 13s
Seconds: 16, Iteration: 670, Iteration per second: 41.875000, Best solution: 1300516 found at 13s
Seconds: 16, Iteration: 680, Iteration per second: 42.500000, Best solution: 1300516 found at 13s
Seconds: 16, Iteration: 690, Iteration per second: 43.125000, Best solution: 1300516 found at 13s
Seconds: 16, Iteration: 700, Iteration per second: 43.750000, Best solution: 1300516 found at 13s
Seconds: 16, Iteration: 710, Iteration per second: 44.375000, Best solution: 1300605 found at 16s
Seconds: 17, Iteration: 720, Iteration per second: 42.352941, Best solution: 1300692 found at 17s
Seconds: 17, Iteration: 730, Iteration per second: 42.941176, Best solution: 1300692 found at 17s
Seconds: 17, Iteration: 740, Iteration per second: 43.529412, Best solution: 1300692 found at 17s
Seconds: 17, Iteration: 750, Iteration per second: 44.117647, Best solution: 1300692 found at 17s
Seconds: 17, Iteration: 760, Iteration per second: 44.705882, Best solution: 1300748 found at 17s
Seconds: 18, Iteration: 770, Iteration per second: 42.777778, Best solution: 1300748 found at 17s
Seconds: 18, Iteration: 780, Iteration per second: 43.333333, Best solution: 1300748 found at 17s
