Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 932898 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 933021 found at 1s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 936895 found at 1s
Seconds: 1, Iteration: 40, Iteration per second: 40.000000, Best solution: 939948 found at 1s
Seconds: 1, Iteration: 50, Iteration per second: 50.000000, Best solution: 939948 found at 1s
Seconds: 1, Iteration: 60, Iteration per second: 60.000000, Best solution: 939948 found at 1s
Seconds: 1, Iteration: 70, Iteration per second: 70.000000, Best solution: 939948 found at 1s
Seconds: 1, Iteration: 80, Iteration per second: 80.000000, Best solution: 941521 found at 1s
Seconds: 2, Iteration: 90, Iteration per second: 45.000000, Best solution: 941521 found at 1s
Seconds: 2, Iteration: 100, Iteration per second: 50.000000, Best solution: 941521 found at 1s
Seconds: 2, Iteration: 110, Iteration per second: 55.000000, Best solution: 941521 found at 1s
Seconds: 2, Iteration: 120, Iteration per second: 60.000000, Best solution: 941521 found at 1s
Seconds: 2, Iteration: 130, Iteration per second: 65.000000, Best solution: 941521 found at 1s
Seconds: 2, Iteration: 140, Iteration per second: 70.000000, Best solution: 943231 found at 2s
Seconds: 2, Iteration: 150, Iteration per second: 75.000000, Best solution: 943231 found at 2s
Seconds: 2, Iteration: 160, Iteration per second: 80.000000, Best solution: 943640 found at 2s
Seconds: 3, Iteration: 170, Iteration per second: 56.666667, Best solution: 943640 found at 2s
Seconds: 3, Iteration: 180, Iteration per second: 60.000000, Best solution: 943640 found at 2s
Seconds: 3, Iteration: 190, Iteration per second: 63.333333, Best solution: 943640 found at 2s
Seconds: 3, Iteration: 200, Iteration per second: 66.666667, Best solution: 945006 found at 3s
Seconds: 3, Iteration: 210, Iteration per second: 70.000000, Best solution: 945309 found at 3s
Seconds: 3, Iteration: 220, Iteration per second: 73.333333, Best solution: 945309 found at 3s
Seconds: 3, Iteration: 230, Iteration per second: 76.666667, Best solution: 945309 found at 3s
Seconds: 4, Iteration: 240, Iteration per second: 60.000000, Best solution: 945309 found at 3s
Seconds: 4, Iteration: 250, Iteration per second: 62.500000, Best solution: 945309 found at 3s
Seconds: 4, Iteration: 260, Iteration per second: 65.000000, Best solution: 945309 found at 3s
Seconds: 4, Iteration: 270, Iteration per second: 67.500000, Best solution: 945309 found at 3s
Seconds: 4, Iteration: 280, Iteration per second: 70.000000, Best solution: 945309 found at 3s
Seconds: 4, Iteration: 290, Iteration per second: 72.500000, Best solution: 945309 found at 3s
Seconds: 4, Iteration: 300, Iteration per second: 75.000000, Best solution: 945723 found at 4s
Seconds: 4, Iteration: 310, Iteration per second: 77.500000, Best solution: 945723 found at 4s
Seconds: 5, Iteration: 320, Iteration per second: 64.000000, Best solution: 948676 found at 5s
Seconds: 5, Iteration: 330, Iteration per second: 66.000000, Best solution: 948676 found at 5s
Seconds: 5, Iteration: 340, Iteration per second: 68.000000, Best solution: 948676 found at 5s
Seconds: 5, Iteration: 350, Iteration per second: 70.000000, Best solution: 948676 found at 5s
Seconds: 5, Iteration: 360, Iteration per second: 72.000000, Best solution: 948676 found at 5s
Seconds: 5, Iteration: 370, Iteration per second: 74.000000, Best solution: 948978 found at 5s
Seconds: 5, Iteration: 380, Iteration per second: 76.000000, Best solution: 948978 found at 5s
Seconds: 5, Iteration: 390, Iteration per second: 78.000000, Best solution: 948978 found at 5s
Seconds: 6, Iteration: 400, Iteration per second: 66.666667, Best solution: 948978 found at 5s
Seconds: 6, Iteration: 410, Iteration per second: 68.333333, Best solution: 948978 found at 5s
Seconds: 6, Iteration: 420, Iteration per second: 70.000000, Best solution: 948978 found at 5s
Seconds: 6, Iteration: 430, Iteration per second: 71.666667, Best solution: 948978 found at 5s
Seconds: 6, Iteration: 440, Iteration per second: 73.333333, Best solution: 948978 found at 5s
Seconds: 6, Iteration: 450, Iteration per second: 75.000000, Best solution: 948978 found at 5s
Seconds: 6, Iteration: 460, Iteration per second: 76.666667, Best solution: 948978 found at 5s
Seconds: 7, Iteration: 470, Iteration per second: 67.142857, Best solution: 948978 found at 5s
Seconds: 7, Iteration: 480, Iteration per second: 68.571429, Best solution: 948978 found at 5s
Seconds: 7, Iteration: 490, Iteration per second: 70.000000, Best solution: 948978 found at 5s
Seconds: 7, Iteration: 500, Iteration per second: 71.428571, Best solution: 948978 found at 5s
Seconds: 7, Iteration: 510, Iteration per second: 72.857143, Best solution: 948978 found at 5s
Seconds: 7, Iteration: 520, Iteration per second: 74.285714, Best solution: 948978 found at 5s
Seconds: 7, Iteration: 530, Iteration per second: 75.714286, Best solution: 948978 found at 5s
Seconds: 8, Iteration: 540, Iteration per second: 67.500000, Best solution: 948978 found at 5s
Seconds: 8, Iteration: 550, Iteration per second: 68.750000, Best solution: 948978 found at 5s
Seconds: 8, Iteration: 560, Iteration per second: 70.000000, Best solution: 948978 found at 5s
Seconds: 8, Iteration: 570, Iteration per second: 71.250000, Best solution: 948978 found at 5s
Seconds: 8, Iteration: 580, Iteration per second: 72.500000, Best solution: 949429 found at 8s
Seconds: 8, Iteration: 590, Iteration per second: 73.750000, Best solution: 949429 found at 8s
Seconds: 8, Iteration: 600, Iteration per second: 75.000000, Best solution: 949429 found at 8s
Seconds: 8, Iteration: 610, Iteration per second: 76.250000, Best solution: 949429 found at 8s
Seconds: 9, Iteration: 620, Iteration per second: 68.888889, Best solution: 949429 found at 8s
Seconds: 9, Iteration: 630, Iteration per second: 70.000000, Best solution: 949429 found at 8s
Seconds: 9, Iteration: 640, Iteration per second: 71.111111, Best solution: 949429 found at 8s
Seconds: 9, Iteration: 650, Iteration per second: 72.222222, Best solution: 949429 found at 8s
Seconds: 9, Iteration: 660, Iteration per second: 73.333333, Best solution: 949429 found at 8s
Seconds: 9, Iteration: 670, Iteration per second: 74.444444, Best solution: 949429 found at 8s
Seconds: 9, Iteration: 680, Iteration per second: 75.555556, Best solution: 949429 found at 8s
Seconds: 10, Iteration: 690, Iteration per second: 69.000000, Best solution: 949429 found at 8s
Seconds: 10, Iteration: 700, Iteration per second: 70.000000, Best solution: 949429 found at 8s
Seconds: 10, Iteration: 710, Iteration per second: 71.000000, Best solution: 949429 found at 8s
Seconds: 10, Iteration: 720, Iteration per second: 72.000000, Best solution: 949429 found at 8s
Seconds: 10, Iteration: 730, Iteration per second: 73.000000, Best solution: 949429 found at 8s
Seconds: 10, Iteration: 740, Iteration per second: 74.000000, Best solution: 949429 found at 8s
Seconds: 10, Iteration: 750, Iteration per second: 75.000000, Best solution: 949429 found at 8s
Seconds: 10, Iteration: 760, Iteration per second: 76.000000, Best solution: 949429 found at 8s
Seconds: 11, Iteration: 770, Iteration per second: 70.000000, Best solution: 949429 found at 8s
Seconds: 11, Iteration: 780, Iteration per second: 70.909091, Best solution: 949429 found at 8s
Seconds: 11, Iteration: 790, Iteration per second: 71.818182, Best solution: 949731 found at 11s
Seconds: 11, Iteration: 800, Iteration per second: 72.727273, Best solution: 949731 found at 11s
Seconds: 11, Iteration: 810, Iteration per second: 73.636364, Best solution: 949731 found at 11s
Seconds: 11, Iteration: 820, Iteration per second: 74.545455, Best solution: 949731 found at 11s
Seconds: 11, Iteration: 830, Iteration per second: 75.454545, Best solution: 949731 found at 11s
Seconds: 11, Iteration: 840, Iteration per second: 76.363636, Best solution: 949731 found at 11s
Seconds: 11, Iteration: 850, Iteration per second: 77.272727, Best solution: 949731 found at 11s
Seconds: 12, Iteration: 860, Iteration per second: 71.666667, Best solution: 949731 found at 11s
Seconds: 12, Iteration: 870, Iteration per second: 72.500000, Best solution: 949731 found at 11s
Seconds: 12, Iteration: 880, Iteration per second: 73.333333, Best solution: 949731 found at 11s
Seconds: 12, Iteration: 890, Iteration per second: 74.166667, Best solution: 949731 found at 11s
Seconds: 12, Iteration: 900, Iteration per second: 75.000000, Best solution: 949731 found at 11s
Seconds: 12, Iteration: 910, Iteration per second: 75.833333, Best solution: 949731 found at 11s
Seconds: 12, Iteration: 920, Iteration per second: 76.666667, Best solution: 949731 found at 11s
Seconds: 12, Iteration: 930, Iteration per second: 77.500000, Best solution: 949731 found at 11s
Seconds: 13, Iteration: 940, Iteration per second: 72.307692, Best solution: 949731 found at 11s
Seconds: 13, Iteration: 950, Iteration per second: 73.076923, Best solution: 949731 found at 11s
Seconds: 13, Iteration: 960, Iteration per second: 73.846154, Best solution: 949731 found at 11s
Seconds: 13, Iteration: 970, Iteration per second: 74.615385, Best solution: 949731 found at 11s
Seconds: 13, Iteration: 980, Iteration per second: 75.384615, Best solution: 949731 found at 11s
Seconds: 13, Iteration: 990, Iteration per second: 76.153846, Best solution: 949731 found at 11s
Seconds: 13, Iteration: 1000, Iteration per second: 76.923077, Best solution: 949731 found at 11s
Seconds: 13, Iteration: 1010, Iteration per second: 77.692308, Best solution: 949731 found at 11s
Seconds: 14, Iteration: 1020, Iteration per second: 72.857143, Best solution: 949731 found at 11s
Seconds: 14, Iteration: 1030, Iteration per second: 73.571429, Best solution: 949731 found at 11s
Seconds: 14, Iteration: 1040, Iteration per second: 74.285714, Best solution: 949731 found at 11s
Seconds: 14, Iteration: 1050, Iteration per second: 75.000000, Best solution: 949731 found at 11s
Seconds: 14, Iteration: 1060, Iteration per second: 75.714286, Best solution: 949731 found at 11s
Seconds: 14, Iteration: 1070, Iteration per second: 76.428571, Best solution: 949731 found at 11s
Seconds: 14, Iteration: 1080, Iteration per second: 77.142857, Best solution: 949731 found at 11s
Seconds: 14, Iteration: 1090, Iteration per second: 77.857143, Best solution: 949731 found at 11s
Seconds: 15, Iteration: 1100, Iteration per second: 73.333333, Best solution: 949731 found at 11s
Seconds: 15, Iteration: 1110, Iteration per second: 74.000000, Best solution: 949731 found at 11s
Seconds: 15, Iteration: 1120, Iteration per second: 74.666667, Best solution: 949731 found at 11s
Seconds: 15, Iteration: 1130, Iteration per second: 75.333333, Best solution: 949731 found at 11s
Seconds: 15, Iteration: 1140, Iteration per second: 76.000000, Best solution: 949731 found at 11s
Seconds: 15, Iteration: 1150, Iteration per second: 76.666667, Best solution: 949731 found at 11s
Seconds: 15, Iteration: 1160, Iteration per second: 77.333333, Best solution: 949731 found at 11s
Seconds: 15, Iteration: 1170, Iteration per second: 78.000000, Best solution: 949731 found at 11s
Seconds: 16, Iteration: 1180, Iteration per second: 73.750000, Best solution: 949731 found at 11s
Seconds: 16, Iteration: 1190, Iteration per second: 74.375000, Best solution: 949731 found at 11s
Seconds: 16, Iteration: 1200, Iteration per second: 75.000000, Best solution: 949731 found at 11s
Seconds: 16, Iteration: 1210, Iteration per second: 75.625000, Best solution: 949731 found at 11s
Seconds: 16, Iteration: 1220, Iteration per second: 76.250000, Best solution: 949731 found at 11s
Seconds: 16, Iteration: 1230, Iteration per second: 76.875000, Best solution: 949731 found at 11s
Seconds: 16, Iteration: 1240, Iteration per second: 77.500000, Best solution: 949731 found at 11s
Seconds: 16, Iteration: 1250, Iteration per second: 78.125000, Best solution: 949731 found at 11s
Seconds: 17, Iteration: 1260, Iteration per second: 74.117647, Best solution: 949731 found at 11s
Seconds: 17, Iteration: 1270, Iteration per second: 74.705882, Best solution: 949731 found at 11s
Seconds: 17, Iteration: 1280, Iteration per second: 75.294118, Best solution: 949731 found at 11s
Seconds: 17, Iteration: 1290, Iteration per second: 75.882353, Best solution: 949731 found at 11s
Seconds: 17, Iteration: 1300, Iteration per second: 76.470588, Best solution: 949731 found at 11s
Seconds: 17, Iteration: 1310, Iteration per second: 77.058824, Best solution: 949731 found at 11s
Seconds: 17, Iteration: 1320, Iteration per second: 77.647059, Best solution: 949731 found at 11s
Seconds: 17, Iteration: 1330, Iteration per second: 78.235294, Best solution: 949731 found at 11s
Seconds: 18, Iteration: 1340, Iteration per second: 74.444444, Best solution: 949731 found at 11s
Seconds: 18, Iteration: 1350, Iteration per second: 75.000000, Best solution: 949731 found at 11s
Seconds: 18, Iteration: 1360, Iteration per second: 75.555556, Best solution: 949731 found at 11s
Seconds: 18, Iteration: 1370, Iteration per second: 76.111111, Best solution: 949731 found at 11s
Seconds: 18, Iteration: 1380, Iteration per second: 76.666667, Best solution: 949731 found at 11s
Seconds: 18, Iteration: 1390, Iteration per second: 77.222222, Best solution: 949731 found at 11s
Seconds: 18, Iteration: 1400, Iteration per second: 77.777778, Best solution: 949731 found at 11s
Seconds: 18, Iteration: 1410, Iteration per second: 78.333333, Best solution: 949731 found at 11s
Seconds: 19, Iteration: 1420, Iteration per second: 74.736842, Best solution: 949731 found at 11s
Seconds: 19, Iteration: 1430, Iteration per second: 75.263158, Best solution: 949731 found at 11s
Seconds: 19, Iteration: 1440, Iteration per second: 75.789474, Best solution: 949731 found at 11s
Seconds: 19, Iteration: 1450, Iteration per second: 76.315789, Best solution: 949731 found at 11s
Seconds: 19, Iteration: 1460, Iteration per second: 76.842105, Best solution: 949731 found at 11s
Seconds: 19, Iteration: 1470, Iteration per second: 77.368421, Best solution: 949731 found at 11s
Seconds: 19, Iteration: 1480, Iteration per second: 77.894737, Best solution: 949731 found at 11s
Seconds: 19, Iteration: 1490, Iteration per second: 78.421053, Best solution: 949731 found at 11s
Seconds: 20, Iteration: 1500, Iteration per second: 75.000000, Best solution: 949731 found at 11s
Seconds: 20, Iteration: 1510, Iteration per second: 75.500000, Best solution: 949731 found at 11s
Seconds: 20, Iteration: 1520, Iteration per second: 76.000000, Best solution: 949731 found at 11s
Seconds: 20, Iteration: 1530, Iteration per second: 76.500000, Best solution: 949731 found at 11s
Seconds: 20, Iteration: 1540, Iteration per second: 77.000000, Best solution: 949731 found at 11s
Seconds: 20, Iteration: 1550, Iteration per second: 77.500000, Best solution: 949731 found at 11s
Seconds: 20, Iteration: 1560, Iteration per second: 78.000000, Best solution: 949731 found at 11s
Seconds: 20, Iteration: 1570, Iteration per second: 78.500000, Best solution: 949731 found at 11s
Seconds: 21, Iteration: 1580, Iteration per second: 75.238095, Best solution: 949731 found at 11s
Seconds: 21, Iteration: 1590, Iteration per second: 75.714286, Best solution: 949731 found at 11s
Seconds: 21, Iteration: 1600, Iteration per second: 76.190476, Best solution: 949731 found at 11s
Seconds: 21, Iteration: 1610, Iteration per second: 76.666667, Best solution: 949731 found at 11s
Seconds: 21, Iteration: 1620, Iteration per second: 77.142857, Best solution: 949731 found at 11s
Seconds: 21, Iteration: 1630, Iteration per second: 77.619048, Best solution: 949731 found at 11s
Seconds: 21, Iteration: 1640, Iteration per second: 78.095238, Best solution: 949731 found at 11s
Seconds: 21, Iteration: 1650, Iteration per second: 78.571429, Best solution: 949731 found at 11s
Seconds: 22, Iteration: 1660, Iteration per second: 75.454545, Best solution: 949731 found at 11s
Seconds: 22, Iteration: 1670, Iteration per second: 75.909091, Best solution: 949731 found at 11s
Seconds: 22, Iteration: 1680, Iteration per second: 76.363636, Best solution: 949731 found at 11s
Seconds: 22, Iteration: 1690, Iteration per second: 76.818182, Best solution: 949731 found at 11s
Seconds: 22, Iteration: 1700, Iteration per second: 77.272727, Best solution: 949731 found at 11s
Seconds: 22, Iteration: 1710, Iteration per second: 77.727273, Best solution: 949731 found at 11s
Seconds: 22, Iteration: 1720, Iteration per second: 78.181818, Best solution: 949731 found at 11s
Seconds: 22, Iteration: 1730, Iteration per second: 78.636364, Best solution: 949731 found at 11s
Seconds: 22, Iteration: 1740, Iteration per second: 79.090909, Best solution: 949731 found at 11s
Seconds: 23, Iteration: 1750, Iteration per second: 76.086957, Best solution: 949731 found at 11s
Seconds: 23, Iteration: 1760, Iteration per second: 76.521739, Best solution: 949731 found at 11s
Seconds: 23, Iteration: 1770, Iteration per second: 76.956522, Best solution: 949731 found at 11s
Seconds: 23, Iteration: 1780, Iteration per second: 77.391304, Best solution: 949731 found at 11s
Seconds: 23, Iteration: 1790, Iteration per second: 77.826087, Best solution: 949731 found at 11s
Seconds: 23, Iteration: 1800, Iteration per second: 78.260870, Best solution: 949731 found at 11s
Seconds: 23, Iteration: 1810, Iteration per second: 78.695652, Best solution: 949731 found at 11s
Seconds: 23, Iteration: 1820, Iteration per second: 79.130435, Best solution: 949731 found at 11s
Seconds: 24, Iteration: 1830, Iteration per second: 76.250000, Best solution: 949731 found at 11s
Seconds: 24, Iteration: 1840, Iteration per second: 76.666667, Best solution: 949731 found at 11s
Seconds: 24, Iteration: 1850, Iteration per second: 77.083333, Best solution: 949731 found at 11s
Seconds: 24, Iteration: 1860, Iteration per second: 77.500000, Best solution: 949731 found at 11s
Seconds: 24, Iteration: 1870, Iteration per second: 77.916667, Best solution: 949731 found at 11s
Seconds: 24, Iteration: 1880, Iteration per second: 78.333333, Best solution: 949731 found at 11s
Seconds: 24, Iteration: 1890, Iteration per second: 78.750000, Best solution: 949731 found at 11s
