Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 870076 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 889743 found at 0s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 891906 found at 1s
Seconds: 1, Iteration: 40, Iteration per second: 40.000000, Best solution: 900586 found at 1s
Seconds: 1, Iteration: 50, Iteration per second: 50.000000, Best solution: 901245 found at 1s
Seconds: 1, Iteration: 60, Iteration per second: 60.000000, Best solution: 901464 found at 1s
Seconds: 1, Iteration: 70, Iteration per second: 70.000000, Best solution: 901464 found at 1s
Seconds: 2, Iteration: 80, Iteration per second: 40.000000, Best solution: 901464 found at 1s
Seconds: 2, Iteration: 90, Iteration per second: 45.000000, Best solution: 902175 found at 2s
Seconds: 2, Iteration: 100, Iteration per second: 50.000000, Best solution: 902175 found at 2s
Seconds: 2, Iteration: 110, Iteration per second: 55.000000, Best solution: 903479 found at 2s
Seconds: 2, Iteration: 120, Iteration per second: 60.000000, Best solution: 903479 found at 2s
Seconds: 2, Iteration: 130, Iteration per second: 65.000000, Best solution: 903479 found at 2s
Seconds: 2, Iteration: 140, Iteration per second: 70.000000, Best solution: 903820 found at 2s
Seconds: 3, Iteration: 150, Iteration per second: 50.000000, Best solution: 903820 found at 2s
Seconds: 3, Iteration: 160, Iteration per second: 53.333333, Best solution: 904055 found at 3s
Seconds: 3, Iteration: 170, Iteration per second: 56.666667, Best solution: 904159 found at 3s
Seconds: 3, Iteration: 180, Iteration per second: 60.000000, Best solution: 904159 found at 3s
Seconds: 3, Iteration: 190, Iteration per second: 63.333333, Best solution: 904159 found at 3s
Seconds: 3, Iteration: 200, Iteration per second: 66.666667, Best solution: 904686 found at 3s
Seconds: 3, Iteration: 210, Iteration per second: 70.000000, Best solution: 904686 found at 3s
Seconds: 3, Iteration: 220, Iteration per second: 73.333333, Best solution: 904686 found at 3s
Seconds: 3, Iteration: 230, Iteration per second: 76.666667, Best solution: 905561 found at 3s
Seconds: 4, Iteration: 240, Iteration per second: 60.000000, Best solution: 905561 found at 3s
Seconds: 4, Iteration: 250, Iteration per second: 62.500000, Best solution: 905561 found at 3s
Seconds: 4, Iteration: 260, Iteration per second: 65.000000, Best solution: 905561 found at 3s
Seconds: 4, Iteration: 270, Iteration per second: 67.500000, Best solution: 905561 found at 3s
Seconds: 4, Iteration: 280, Iteration per second: 70.000000, Best solution: 905561 found at 3s
Seconds: 4, Iteration: 290, Iteration per second: 72.500000, Best solution: 905561 found at 3s
Seconds: 4, Iteration: 300, Iteration per second: 75.000000, Best solution: 905561 found at 3s
Seconds: 4, Iteration: 310, Iteration per second: 77.500000, Best solution: 905844 found at 4s
Seconds: 4, Iteration: 320, Iteration per second: 80.000000, Best solution: 906253 found at 4s
Seconds: 5, Iteration: 330, Iteration per second: 66.000000, Best solution: 908687 found at 4s
Seconds: 5, Iteration: 340, Iteration per second: 68.000000, Best solution: 908687 found at 4s
Seconds: 5, Iteration: 350, Iteration per second: 70.000000, Best solution: 908687 found at 4s
Seconds: 5, Iteration: 360, Iteration per second: 72.000000, Best solution: 908687 found at 4s
Seconds: 5, Iteration: 370, Iteration per second: 74.000000, Best solution: 908687 found at 4s
Seconds: 5, Iteration: 380, Iteration per second: 76.000000, Best solution: 908687 found at 4s
Seconds: 5, Iteration: 390, Iteration per second: 78.000000, Best solution: 908687 found at 4s
Seconds: 5, Iteration: 400, Iteration per second: 80.000000, Best solution: 908687 found at 4s
Seconds: 5, Iteration: 410, Iteration per second: 82.000000, Best solution: 908687 found at 4s
Seconds: 5, Iteration: 420, Iteration per second: 84.000000, Best solution: 909838 found at 5s
Seconds: 6, Iteration: 430, Iteration per second: 71.666667, Best solution: 909838 found at 5s
Seconds: 6, Iteration: 440, Iteration per second: 73.333333, Best solution: 909838 found at 5s
Seconds: 6, Iteration: 450, Iteration per second: 75.000000, Best solution: 909838 found at 5s
Seconds: 6, Iteration: 460, Iteration per second: 76.666667, Best solution: 909838 found at 5s
Seconds: 6, Iteration: 470, Iteration per second: 78.333333, Best solution: 909838 found at 5s
Seconds: 6, Iteration: 480, Iteration per second: 80.000000, Best solution: 909838 found at 5s
Seconds: 6, Iteration: 490, Iteration per second: 81.666667, Best solution: 909838 found at 5s
Seconds: 6, Iteration: 500, Iteration per second: 83.333333, Best solution: 909838 found at 5s
Seconds: 6, Iteration: 510, Iteration per second: 85.000000, Best solution: 910326 found at 6s
Seconds: 7, Iteration: 520, Iteration per second: 74.285714, Best solution: 910326 found at 6s
Seconds: 7, Iteration: 530, Iteration per second: 75.714286, Best solution: 910326 found at 6s
Seconds: 7, Iteration: 540, Iteration per second: 77.142857, Best solution: 910326 found at 6s
Seconds: 7, Iteration: 550, Iteration per second: 78.571429, Best solution: 910326 found at 6s
Seconds: 7, Iteration: 560, Iteration per second: 80.000000, Best solution: 910326 found at 6s
Seconds: 7, Iteration: 570, Iteration per second: 81.428571, Best solution: 910326 found at 6s
Seconds: 7, Iteration: 580, Iteration per second: 82.857143, Best solution: 910326 found at 6s
Seconds: 7, Iteration: 590, Iteration per second: 84.285714, Best solution: 910326 found at 6s
Seconds: 7, Iteration: 600, Iteration per second: 85.714286, Best solution: 910326 found at 6s
Seconds: 7, Iteration: 610, Iteration per second: 87.142857, Best solution: 910326 found at 6s
Seconds: 7, Iteration: 620, Iteration per second: 88.571429, Best solution: 910326 found at 6s
Seconds: 8, Iteration: 630, Iteration per second: 78.750000, Best solution: 910326 found at 6s
Seconds: 8, Iteration: 640, Iteration per second: 80.000000, Best solution: 910326 found at 6s
Seconds: 8, Iteration: 650, Iteration per second: 81.250000, Best solution: 910326 found at 6s
Seconds: 8, Iteration: 660, Iteration per second: 82.500000, Best solution: 910326 found at 6s
Seconds: 8, Iteration: 670, Iteration per second: 83.750000, Best solution: 910326 found at 6s
Seconds: 8, Iteration: 680, Iteration per second: 85.000000, Best solution: 910326 found at 6s
Seconds: 8, Iteration: 690, Iteration per second: 86.250000, Best solution: 910326 found at 6s
Seconds: 8, Iteration: 700, Iteration per second: 87.500000, Best solution: 910326 found at 6s
Seconds: 8, Iteration: 710, Iteration per second: 88.750000, Best solution: 910326 found at 6s
Seconds: 8, Iteration: 720, Iteration per second: 90.000000, Best solution: 910326 found at 6s
Seconds: 8, Iteration: 730, Iteration per second: 91.250000, Best solution: 910326 found at 6s
Seconds: 8, Iteration: 740, Iteration per second: 92.500000, Best solution: 910326 found at 6s
Seconds: 8, Iteration: 750, Iteration per second: 93.750000, Best solution: 910326 found at 6s
Seconds: 9, Iteration: 760, Iteration per second: 84.444444, Best solution: 910326 found at 6s
Seconds: 9, Iteration: 770, Iteration per second: 85.555556, Best solution: 910326 found at 6s
Seconds: 9, Iteration: 780, Iteration per second: 86.666667, Best solution: 910326 found at 6s
Seconds: 9, Iteration: 790, Iteration per second: 87.777778, Best solution: 910326 found at 6s
