Running GRASP algorithm...
Seconds: 1, Iteration: 10, Iteration per second: 10.000000, Best solution: 964957 found at 0s
Seconds: 2, Iteration: 20, Iteration per second: 10.000000, Best solution: 965056 found at 1s
Seconds: 3, Iteration: 30, Iteration per second: 10.000000, Best solution: 966455 found at 2s
Seconds: 3, Iteration: 40, Iteration per second: 13.333333, Best solution: 966455 found at 2s
Seconds: 4, Iteration: 50, Iteration per second: 12.500000, Best solution: 970820 found at 4s
Seconds: 4, Iteration: 60, Iteration per second: 15.000000, Best solution: 974443 found at 4s
Seconds: 5, Iteration: 70, Iteration per second: 14.000000, Best solution: 974443 found at 4s
Seconds: 5, Iteration: 80, Iteration per second: 16.000000, Best solution: 974443 found at 4s
Seconds: 5, Iteration: 90, Iteration per second: 18.000000, Best solution: 974443 found at 4s
Seconds: 6, Iteration: 100, Iteration per second: 16.666667, Best solution: 974443 found at 4s
Seconds: 6, Iteration: 110, Iteration per second: 18.333333, Best solution: 977499 found at 6s
Seconds: 6, Iteration: 120, Iteration per second: 20.000000, Best solution: 977499 found at 6s
Seconds: 7, Iteration: 130, Iteration per second: 18.571429, Best solution: 977499 found at 6s
Seconds: 7, Iteration: 140, Iteration per second: 20.000000, Best solution: 977499 found at 6s
Seconds: 7, Iteration: 150, Iteration per second: 21.428571, Best solution: 977499 found at 6s
Seconds: 8, Iteration: 160, Iteration per second: 20.000000, Best solution: 977499 found at 6s
Seconds: 8, Iteration: 170, Iteration per second: 21.250000, Best solution: 977499 found at 6s
Seconds: 8, Iteration: 180, Iteration per second: 22.500000, Best solution: 977499 found at 6s
Seconds: 8, Iteration: 190, Iteration per second: 23.750000, Best solution: 977499 found at 6s
Seconds: 9, Iteration: 200, Iteration per second: 22.222222, Best solution: 977499 found at 6s
Seconds: 9, Iteration: 210, Iteration per second: 23.333333, Best solution: 977511 found at 9s
Seconds: 9, Iteration: 220, Iteration per second: 24.444444, Best solution: 981261 found at 9s
