Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 1084881 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 1099595 found at 0s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 1122826 found at 1s
Seconds: 1, Iteration: 40, Iteration per second: 40.000000, Best solution: 1137227 found at 1s
Seconds: 1, Iteration: 50, Iteration per second: 50.000000, Best solution: 1149955 found at 1s
Seconds: 1, Iteration: 60, Iteration per second: 60.000000, Best solution: 1161937 found at 1s
Seconds: 1, Iteration: 70, Iteration per second: 70.000000, Best solution: 1161937 found at 1s
Seconds: 1, Iteration: 80, Iteration per second: 80.000000, Best solution: 1173555 found at 1s
Seconds: 1, Iteration: 90, Iteration per second: 90.000000, Best solution: 1173555 found at 1s
Seconds: 1, Iteration: 100, Iteration per second: 100.000000, Best solution: 1173555 found at 1s
Seconds: 1, Iteration: 110, Iteration per second: 110.000000, Best solution: 1185473 found at 1s
Seconds: 1, Iteration: 120, Iteration per second: 120.000000, Best solution: 1185473 found at 1s
Seconds: 1, Iteration: 130, Iteration per second: 130.000000, Best solution: 1187574 found at 1s
Seconds: 2, Iteration: 140, Iteration per second: 70.000000, Best solution: 1187574 found at 1s
Seconds: 2, Iteration: 150, Iteration per second: 75.000000, Best solution: 1188771 found at 2s
Seconds: 2, Iteration: 160, Iteration per second: 80.000000, Best solution: 1188771 found at 2s
Seconds: 2, Iteration: 170, Iteration per second: 85.000000, Best solution: 1191915 found at 2s
Seconds: 2, Iteration: 180, Iteration per second: 90.000000, Best solution: 1192900 found at 2s
Seconds: 2, Iteration: 190, Iteration per second: 95.000000, Best solution: 1192900 found at 2s
Seconds: 2, Iteration: 200, Iteration per second: 100.000000, Best solution: 1192900 found at 2s
Seconds: 2, Iteration: 210, Iteration per second: 105.000000, Best solution: 1192900 found at 2s
Seconds: 2, Iteration: 220, Iteration per second: 110.000000, Best solution: 1192900 found at 2s
Seconds: 2, Iteration: 230, Iteration per second: 115.000000, Best solution: 1196330 found at 2s
Seconds: 2, Iteration: 240, Iteration per second: 120.000000, Best solution: 1196330 found at 2s
Seconds: 2, Iteration: 250, Iteration per second: 125.000000, Best solution: 1201807 found at 2s
Seconds: 2, Iteration: 260, Iteration per second: 130.000000, Best solution: 1209557 found at 2s
Seconds: 2, Iteration: 270, Iteration per second: 135.000000, Best solution: 1209557 found at 2s
Seconds: 2, Iteration: 280, Iteration per second: 140.000000, Best solution: 1209557 found at 2s
Seconds: 3, Iteration: 290, Iteration per second: 96.666667, Best solution: 1209557 found at 2s
Seconds: 3, Iteration: 300, Iteration per second: 100.000000, Best solution: 1211349 found at 3s
Seconds: 3, Iteration: 310, Iteration per second: 103.333333, Best solution: 1211349 found at 3s
Seconds: 3, Iteration: 320, Iteration per second: 106.666667, Best solution: 1211349 found at 3s
Seconds: 3, Iteration: 330, Iteration per second: 110.000000, Best solution: 1211349 found at 3s
Seconds: 3, Iteration: 340, Iteration per second: 113.333333, Best solution: 1211349 found at 3s
Seconds: 3, Iteration: 350, Iteration per second: 116.666667, Best solution: 1211395 found at 3s
Seconds: 3, Iteration: 360, Iteration per second: 120.000000, Best solution: 1211395 found at 3s
Seconds: 3, Iteration: 370, Iteration per second: 123.333333, Best solution: 1211395 found at 3s
Seconds: 3, Iteration: 380, Iteration per second: 126.666667, Best solution: 1214906 found at 3s
Seconds: 3, Iteration: 390, Iteration per second: 130.000000, Best solution: 1214906 found at 3s
Seconds: 3, Iteration: 400, Iteration per second: 133.333333, Best solution: 1215492 found at 3s
Seconds: 3, Iteration: 410, Iteration per second: 136.666667, Best solution: 1216613 found at 3s
Seconds: 3, Iteration: 420, Iteration per second: 140.000000, Best solution: 1216739 found at 3s
Seconds: 4, Iteration: 430, Iteration per second: 107.500000, Best solution: 1218210 found at 3s
Seconds: 4, Iteration: 440, Iteration per second: 110.000000, Best solution: 1218210 found at 3s
Seconds: 4, Iteration: 450, Iteration per second: 112.500000, Best solution: 1218210 found at 3s
Seconds: 4, Iteration: 460, Iteration per second: 115.000000, Best solution: 1218210 found at 3s
Seconds: 4, Iteration: 470, Iteration per second: 117.500000, Best solution: 1218210 found at 3s
Seconds: 4, Iteration: 480, Iteration per second: 120.000000, Best solution: 1219553 found at 4s
Seconds: 4, Iteration: 490, Iteration per second: 122.500000, Best solution: 1219553 found at 4s
Seconds: 4, Iteration: 500, Iteration per second: 125.000000, Best solution: 1220669 found at 4s
Seconds: 4, Iteration: 510, Iteration per second: 127.500000, Best solution: 1220669 found at 4s
Seconds: 4, Iteration: 520, Iteration per second: 130.000000, Best solution: 1221793 found at 4s
Seconds: 4, Iteration: 530, Iteration per second: 132.500000, Best solution: 1221793 found at 4s
Seconds: 4, Iteration: 540, Iteration per second: 135.000000, Best solution: 1222267 found at 4s
Seconds: 4, Iteration: 550, Iteration per second: 137.500000, Best solution: 1222267 found at 4s
Seconds: 4, Iteration: 560, Iteration per second: 140.000000, Best solution: 1222267 found at 4s
Seconds: 4, Iteration: 570, Iteration per second: 142.500000, Best solution: 1222267 found at 4s
Seconds: 5, Iteration: 580, Iteration per second: 116.000000, Best solution: 1223345 found at 5s
Seconds: 5, Iteration: 590, Iteration per second: 118.000000, Best solution: 1223345 found at 5s
Seconds: 5, Iteration: 600, Iteration per second: 120.000000, Best solution: 1223345 found at 5s
Seconds: 5, Iteration: 610, Iteration per second: 122.000000, Best solution: 1223345 found at 5s
Seconds: 5, Iteration: 620, Iteration per second: 124.000000, Best solution: 1223345 found at 5s
Seconds: 5, Iteration: 630, Iteration per second: 126.000000, Best solution: 1224030 found at 5s
Seconds: 5, Iteration: 640, Iteration per second: 128.000000, Best solution: 1224030 found at 5s
Seconds: 5, Iteration: 650, Iteration per second: 130.000000, Best solution: 1224030 found at 5s
Seconds: 5, Iteration: 660, Iteration per second: 132.000000, Best solution: 1224030 found at 5s
Seconds: 5, Iteration: 670, Iteration per second: 134.000000, Best solution: 1224030 found at 5s
Seconds: 5, Iteration: 680, Iteration per second: 136.000000, Best solution: 1224030 found at 5s
Seconds: 5, Iteration: 690, Iteration per second: 138.000000, Best solution: 1224030 found at 5s
Seconds: 5, Iteration: 700, Iteration per second: 140.000000, Best solution: 1224030 found at 5s
Seconds: 5, Iteration: 710, Iteration per second: 142.000000, Best solution: 1224030 found at 5s
Seconds: 6, Iteration: 720, Iteration per second: 120.000000, Best solution: 1224030 found at 5s
Seconds: 6, Iteration: 730, Iteration per second: 121.666667, Best solution: 1224052 found at 6s
Seconds: 6, Iteration: 740, Iteration per second: 123.333333, Best solution: 1224052 found at 6s
Seconds: 6, Iteration: 750, Iteration per second: 125.000000, Best solution: 1224052 found at 6s
Seconds: 6, Iteration: 760, Iteration per second: 126.666667, Best solution: 1225152 found at 6s
Seconds: 6, Iteration: 770, Iteration per second: 128.333333, Best solution: 1226616 found at 6s
Seconds: 6, Iteration: 780, Iteration per second: 130.000000, Best solution: 1226616 found at 6s
Seconds: 6, Iteration: 790, Iteration per second: 131.666667, Best solution: 1226616 found at 6s
Seconds: 6, Iteration: 800, Iteration per second: 133.333333, Best solution: 1226616 found at 6s
Seconds: 6, Iteration: 810, Iteration per second: 135.000000, Best solution: 1226616 found at 6s
Seconds: 6, Iteration: 820, Iteration per second: 136.666667, Best solution: 1228945 found at 6s
Seconds: 6, Iteration: 830, Iteration per second: 138.333333, Best solution: 1228945 found at 6s
Seconds: 6, Iteration: 840, Iteration per second: 140.000000, Best solution: 1228945 found at 6s
Seconds: 6, Iteration: 850, Iteration per second: 141.666667, Best solution: 1228945 found at 6s
Seconds: 7, Iteration: 860, Iteration per second: 122.857143, Best solution: 1228945 found at 6s
Seconds: 7, Iteration: 870, Iteration per second: 124.285714, Best solution: 1228945 found at 6s
Seconds: 7, Iteration: 880, Iteration per second: 125.714286, Best solution: 1228945 found at 6s
Seconds: 7, Iteration: 890, Iteration per second: 127.142857, Best solution: 1228945 found at 6s
