Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 484402 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 486613 found at 0s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 486613 found at 0s
Seconds: 1, Iteration: 40, Iteration per second: 40.000000, Best solution: 487802 found at 1s
Seconds: 1, Iteration: 50, Iteration per second: 50.000000, Best solution: 487910 found at 1s
Seconds: 1, Iteration: 60, Iteration per second: 60.000000, Best solution: 487910 found at 1s
Seconds: 1, Iteration: 70, Iteration per second: 70.000000, Best solution: 487910 found at 1s
Seconds: 2, Iteration: 80, Iteration per second: 40.000000, Best solution: 487910 found at 1s
Seconds: 2, Iteration: 90, Iteration per second: 45.000000, Best solution: 487910 found at 1s
Seconds: 2, Iteration: 100, Iteration per second: 50.000000, Best solution: 487910 found at 1s
Seconds: 2, Iteration: 110, Iteration per second: 55.000000, Best solution: 487910 found at 1s
Seconds: 2, Iteration: 120, Iteration per second: 60.000000, Best solution: 487910 found at 1s
Seconds: 2, Iteration: 130, Iteration per second: 65.000000, Best solution: 487910 found at 1s
Seconds: 2, Iteration: 140, Iteration per second: 70.000000, Best solution: 487910 found at 1s
Seconds: 3, Iteration: 150, Iteration per second: 50.000000, Best solution: 488798 found at 3s
Seconds: 3, Iteration: 160, Iteration per second: 53.333333, Best solution: 488798 found at 3s
Seconds: 3, Iteration: 170, Iteration per second: 56.666667, Best solution: 488798 found at 3s
Seconds: 3, Iteration: 180, Iteration per second: 60.000000, Best solution: 489505 found at 3s
Seconds: 3, Iteration: 190, Iteration per second: 63.333333, Best solution: 489505 found at 3s
Seconds: 3, Iteration: 200, Iteration per second: 66.666667, Best solution: 489505 found at 3s
Seconds: 3, Iteration: 210, Iteration per second: 70.000000, Best solution: 489505 found at 3s
Seconds: 4, Iteration: 220, Iteration per second: 55.000000, Best solution: 489505 found at 3s
Seconds: 4, Iteration: 230, Iteration per second: 57.500000, Best solution: 489505 found at 3s
Seconds: 4, Iteration: 240, Iteration per second: 60.000000, Best solution: 489505 found at 3s
Seconds: 4, Iteration: 250, Iteration per second: 62.500000, Best solution: 489505 found at 3s
Seconds: 4, Iteration: 260, Iteration per second: 65.000000, Best solution: 489505 found at 3s
Seconds: 4, Iteration: 270, Iteration per second: 67.500000, Best solution: 489505 found at 3s
Seconds: 4, Iteration: 280, Iteration per second: 70.000000, Best solution: 489505 found at 3s
Seconds: 4, Iteration: 290, Iteration per second: 72.500000, Best solution: 489505 found at 3s
Seconds: 4, Iteration: 300, Iteration per second: 75.000000, Best solution: 489505 found at 3s
Seconds: 5, Iteration: 310, Iteration per second: 62.000000, Best solution: 489505 found at 3s
Seconds: 5, Iteration: 320, Iteration per second: 64.000000, Best solution: 489505 found at 3s
