Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 1188220 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 1220822 found at 1s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 1220822 found at 1s
Seconds: 1, Iteration: 40, Iteration per second: 40.000000, Best solution: 1234229 found at 1s
Seconds: 1, Iteration: 50, Iteration per second: 50.000000, Best solution: 1234229 found at 1s
Seconds: 1, Iteration: 60, Iteration per second: 60.000000, Best solution: 1234422 found at 1s
Seconds: 2, Iteration: 70, Iteration per second: 35.000000, Best solution: 1237061 found at 2s
Seconds: 2, Iteration: 80, Iteration per second: 40.000000, Best solution: 1240660 found at 2s
Seconds: 2, Iteration: 90, Iteration per second: 45.000000, Best solution: 1244511 found at 2s
Seconds: 2, Iteration: 100, Iteration per second: 50.000000, Best solution: 1247441 found at 2s
Seconds: 2, Iteration: 110, Iteration per second: 55.000000, Best solution: 1247441 found at 2s
Seconds: 3, Iteration: 120, Iteration per second: 40.000000, Best solution: 1248929 found at 2s
Seconds: 3, Iteration: 130, Iteration per second: 43.333333, Best solution: 1248929 found at 2s
Seconds: 3, Iteration: 140, Iteration per second: 46.666667, Best solution: 1248929 found at 2s
Seconds: 3, Iteration: 150, Iteration per second: 50.000000, Best solution: 1248929 found at 2s
Seconds: 3, Iteration: 160, Iteration per second: 53.333333, Best solution: 1248929 found at 2s
Seconds: 3, Iteration: 170, Iteration per second: 56.666667, Best solution: 1248929 found at 2s
Seconds: 4, Iteration: 180, Iteration per second: 45.000000, Best solution: 1248929 found at 2s
Seconds: 4, Iteration: 190, Iteration per second: 47.500000, Best solution: 1252208 found at 4s
Seconds: 4, Iteration: 200, Iteration per second: 50.000000, Best solution: 1252208 found at 4s
Seconds: 4, Iteration: 210, Iteration per second: 52.500000, Best solution: 1252208 found at 4s
Seconds: 4, Iteration: 220, Iteration per second: 55.000000, Best solution: 1253320 found at 4s
Seconds: 4, Iteration: 230, Iteration per second: 57.500000, Best solution: 1258650 found at 4s
Seconds: 4, Iteration: 240, Iteration per second: 60.000000, Best solution: 1258650 found at 4s
Seconds: 5, Iteration: 250, Iteration per second: 50.000000, Best solution: 1258650 found at 4s
Seconds: 5, Iteration: 260, Iteration per second: 52.000000, Best solution: 1258650 found at 4s
Seconds: 5, Iteration: 270, Iteration per second: 54.000000, Best solution: 1259388 found at 5s
Seconds: 5, Iteration: 280, Iteration per second: 56.000000, Best solution: 1260661 found at 5s
Seconds: 5, Iteration: 290, Iteration per second: 58.000000, Best solution: 1260661 found at 5s
Seconds: 5, Iteration: 300, Iteration per second: 60.000000, Best solution: 1260661 found at 5s
Seconds: 5, Iteration: 310, Iteration per second: 62.000000, Best solution: 1260661 found at 5s
Seconds: 5, Iteration: 320, Iteration per second: 64.000000, Best solution: 1260725 found at 5s
Seconds: 5, Iteration: 330, Iteration per second: 66.000000, Best solution: 1260878 found at 5s
Seconds: 5, Iteration: 340, Iteration per second: 68.000000, Best solution: 1267580 found at 5s
Seconds: 6, Iteration: 350, Iteration per second: 58.333333, Best solution: 1267731 found at 6s
Seconds: 6, Iteration: 360, Iteration per second: 60.000000, Best solution: 1267790 found at 6s
Seconds: 6, Iteration: 370, Iteration per second: 61.666667, Best solution: 1267790 found at 6s
Seconds: 6, Iteration: 380, Iteration per second: 63.333333, Best solution: 1267899 found at 6s
Seconds: 6, Iteration: 390, Iteration per second: 65.000000, Best solution: 1267899 found at 6s
Seconds: 6, Iteration: 400, Iteration per second: 66.666667, Best solution: 1267899 found at 6s
Seconds: 6, Iteration: 410, Iteration per second: 68.333333, Best solution: 1268899 found at 6s
Seconds: 6, Iteration: 420, Iteration per second: 70.000000, Best solution: 1268899 found at 6s
Seconds: 6, Iteration: 430, Iteration per second: 71.666667, Best solution: 1268899 found at 6s
Seconds: 6, Iteration: 440, Iteration per second: 73.333333, Best solution: 1268899 found at 6s
Seconds: 6, Iteration: 450, Iteration per second: 75.000000, Best solution: 1269565 found at 6s
Seconds: 6, Iteration: 460, Iteration per second: 76.666667, Best solution: 1269565 found at 6s
Seconds: 7, Iteration: 470, Iteration per second: 67.142857, Best solution: 1269565 found at 6s
Seconds: 7, Iteration: 480, Iteration per second: 68.571429, Best solution: 1269565 found at 6s
Seconds: 7, Iteration: 490, Iteration per second: 70.000000, Best solution: 1269842 found at 7s
Seconds: 7, Iteration: 500, Iteration per second: 71.428571, Best solution: 1269842 found at 7s
Seconds: 7, Iteration: 510, Iteration per second: 72.857143, Best solution: 1269842 found at 7s
Seconds: 7, Iteration: 520, Iteration per second: 74.285714, Best solution: 1269842 found at 7s
Seconds: 7, Iteration: 530, Iteration per second: 75.714286, Best solution: 1270009 found at 7s
Seconds: 7, Iteration: 540, Iteration per second: 77.142857, Best solution: 1270009 found at 7s
Seconds: 7, Iteration: 550, Iteration per second: 78.571429, Best solution: 1270009 found at 7s
Seconds: 7, Iteration: 560, Iteration per second: 80.000000, Best solution: 1270009 found at 7s
Seconds: 7, Iteration: 570, Iteration per second: 81.428571, Best solution: 1270009 found at 7s
Seconds: 7, Iteration: 580, Iteration per second: 82.857143, Best solution: 1270009 found at 7s
Seconds: 8, Iteration: 590, Iteration per second: 73.750000, Best solution: 1270009 found at 7s
Seconds: 8, Iteration: 600, Iteration per second: 75.000000, Best solution: 1270043 found at 8s
Seconds: 8, Iteration: 610, Iteration per second: 76.250000, Best solution: 1270223 found at 8s
Seconds: 8, Iteration: 620, Iteration per second: 77.500000, Best solution: 1270223 found at 8s
Seconds: 8, Iteration: 630, Iteration per second: 78.750000, Best solution: 1270223 found at 8s
Seconds: 8, Iteration: 640, Iteration per second: 80.000000, Best solution: 1270223 found at 8s
Seconds: 8, Iteration: 650, Iteration per second: 81.250000, Best solution: 1270223 found at 8s
Seconds: 8, Iteration: 660, Iteration per second: 82.500000, Best solution: 1271118 found at 8s
Seconds: 8, Iteration: 670, Iteration per second: 83.750000, Best solution: 1271118 found at 8s
Seconds: 8, Iteration: 680, Iteration per second: 85.000000, Best solution: 1271118 found at 8s
Seconds: 8, Iteration: 690, Iteration per second: 86.250000, Best solution: 1271118 found at 8s
Seconds: 8, Iteration: 700, Iteration per second: 87.500000, Best solution: 1271952 found at 8s
Seconds: 8, Iteration: 710, Iteration per second: 88.750000, Best solution: 1271952 found at 8s
Seconds: 9, Iteration: 720, Iteration per second: 80.000000, Best solution: 1271952 found at 8s
Seconds: 9, Iteration: 730, Iteration per second: 81.111111, Best solution: 1271952 found at 8s
Seconds: 9, Iteration: 740, Iteration per second: 82.222222, Best solution: 1271952 found at 8s
Seconds: 9, Iteration: 750, Iteration per second: 83.333333, Best solution: 1271952 found at 8s
Seconds: 9, Iteration: 760, Iteration per second: 84.444444, Best solution: 1271952 found at 8s
Seconds: 9, Iteration: 770, Iteration per second: 85.555556, Best solution: 1271952 found at 8s
Seconds: 9, Iteration: 780, Iteration per second: 86.666667, Best solution: 1271952 found at 8s
Seconds: 9, Iteration: 790, Iteration per second: 87.777778, Best solution: 1271952 found at 8s
Seconds: 9, Iteration: 800, Iteration per second: 88.888889, Best solution: 1271952 found at 8s
Seconds: 9, Iteration: 810, Iteration per second: 90.000000, Best solution: 1271952 found at 8s
Seconds: 9, Iteration: 820, Iteration per second: 91.111111, Best solution: 1271952 found at 8s
Seconds: 9, Iteration: 830, Iteration per second: 92.222222, Best solution: 1271952 found at 8s
