Running GRASP algorithm...
Seconds: 2, Iteration: 10, Iteration per second: 5.000000, Best solution: 745721 found at 1s
Seconds: 3, Iteration: 20, Iteration per second: 6.666667, Best solution: 749356 found at 3s
Seconds: 3, Iteration: 30, Iteration per second: 10.000000, Best solution: 753049 found at 3s
Seconds: 4, Iteration: 40, Iteration per second: 10.000000, Best solution: 755744 found at 4s
Seconds: 5, Iteration: 50, Iteration per second: 10.000000, Best solution: 761635 found at 4s
Seconds: 5, Iteration: 60, Iteration per second: 12.000000, Best solution: 762743 found at 5s
Seconds: 6, Iteration: 70, Iteration per second: 11.666667, Best solution: 765919 found at 6s
Seconds: 7, Iteration: 80, Iteration per second: 11.428571, Best solution: 767613 found at 7s
Seconds: 7, Iteration: 90, Iteration per second: 12.857143, Best solution: 767865 found at 7s
Seconds: 8, Iteration: 100, Iteration per second: 12.500000, Best solution: 768826 found at 8s
Seconds: 8, Iteration: 110, Iteration per second: 13.750000, Best solution: 768826 found at 8s
Seconds: 9, Iteration: 120, Iteration per second: 13.333333, Best solution: 769253 found at 8s
Seconds: 9, Iteration: 130, Iteration per second: 14.444444, Best solution: 769886 found at 9s
Seconds: 9, Iteration: 140, Iteration per second: 15.555556, Best solution: 769886 found at 9s
Seconds: 10, Iteration: 150, Iteration per second: 15.000000, Best solution: 770127 found at 10s
Seconds: 10, Iteration: 160, Iteration per second: 16.000000, Best solution: 770378 found at 10s
Seconds: 11, Iteration: 170, Iteration per second: 15.454545, Best solution: 770654 found at 11s
Seconds: 11, Iteration: 180, Iteration per second: 16.363636, Best solution: 771271 found at 11s
Seconds: 12, Iteration: 190, Iteration per second: 15.833333, Best solution: 771271 found at 11s
Seconds: 12, Iteration: 200, Iteration per second: 16.666667, Best solution: 771271 found at 11s
Seconds: 13, Iteration: 210, Iteration per second: 16.153846, Best solution: 771271 found at 11s
Seconds: 13, Iteration: 220, Iteration per second: 16.923077, Best solution: 771271 found at 11s
Seconds: 14, Iteration: 230, Iteration per second: 16.428571, Best solution: 771417 found at 13s
Seconds: 14, Iteration: 240, Iteration per second: 17.142857, Best solution: 771486 found at 14s
Seconds: 15, Iteration: 250, Iteration per second: 16.666667, Best solution: 771486 found at 14s
Seconds: 15, Iteration: 260, Iteration per second: 17.333333, Best solution: 771486 found at 14s
Seconds: 15, Iteration: 270, Iteration per second: 18.000000, Best solution: 771613 found at 15s
Seconds: 16, Iteration: 280, Iteration per second: 17.500000, Best solution: 771613 found at 15s
Seconds: 16, Iteration: 290, Iteration per second: 18.125000, Best solution: 771703 found at 16s
Seconds: 17, Iteration: 300, Iteration per second: 17.647059, Best solution: 771703 found at 16s
Seconds: 17, Iteration: 310, Iteration per second: 18.235294, Best solution: 771772 found at 17s
Seconds: 17, Iteration: 320, Iteration per second: 18.823529, Best solution: 771772 found at 17s
Seconds: 18, Iteration: 330, Iteration per second: 18.333333, Best solution: 771786 found at 18s
Seconds: 18, Iteration: 340, Iteration per second: 18.888889, Best solution: 771786 found at 18s
Seconds: 19, Iteration: 350, Iteration per second: 18.421053, Best solution: 771862 found at 18s
Seconds: 19, Iteration: 360, Iteration per second: 18.947368, Best solution: 771862 found at 18s
Seconds: 20, Iteration: 370, Iteration per second: 18.500000, Best solution: 771862 found at 18s
Seconds: 20, Iteration: 380, Iteration per second: 19.000000, Best solution: 772164 found at 20s
Seconds: 20, Iteration: 390, Iteration per second: 19.500000, Best solution: 772365 found at 20s
Seconds: 21, Iteration: 400, Iteration per second: 19.047619, Best solution: 772379 found at 21s
Seconds: 21, Iteration: 410, Iteration per second: 19.523810, Best solution: 772379 found at 21s
Seconds: 21, Iteration: 420, Iteration per second: 20.000000, Best solution: 772532 found at 21s
Seconds: 22, Iteration: 430, Iteration per second: 19.545455, Best solution: 772591 found at 22s
Seconds: 22, Iteration: 440, Iteration per second: 20.000000, Best solution: 772591 found at 22s
Seconds: 23, Iteration: 450, Iteration per second: 19.565217, Best solution: 772638 found at 23s
Seconds: 23, Iteration: 460, Iteration per second: 20.000000, Best solution: 772745 found at 23s
Seconds: 23, Iteration: 470, Iteration per second: 20.434783, Best solution: 772745 found at 23s
Seconds: 24, Iteration: 480, Iteration per second: 20.000000, Best solution: 772745 found at 23s
Seconds: 24, Iteration: 490, Iteration per second: 20.416667, Best solution: 772745 found at 23s
Seconds: 25, Iteration: 500, Iteration per second: 20.000000, Best solution: 772774 found at 24s
Seconds: 25, Iteration: 510, Iteration per second: 20.400000, Best solution: 772774 found at 24s
Seconds: 25, Iteration: 520, Iteration per second: 20.800000, Best solution: 772858 found at 25s
Seconds: 26, Iteration: 530, Iteration per second: 20.384615, Best solution: 772863 found at 26s
Seconds: 26, Iteration: 540, Iteration per second: 20.769231, Best solution: 772863 found at 26s
Seconds: 27, Iteration: 550, Iteration per second: 20.370370, Best solution: 772863 found at 26s
Seconds: 27, Iteration: 560, Iteration per second: 20.740741, Best solution: 772863 found at 26s
Seconds: 28, Iteration: 570, Iteration per second: 20.357143, Best solution: 772964 found at 28s
Seconds: 28, Iteration: 580, Iteration per second: 20.714286, Best solution: 772964 found at 28s
Seconds: 28, Iteration: 590, Iteration per second: 21.071429, Best solution: 772964 found at 28s
Seconds: 29, Iteration: 600, Iteration per second: 20.689655, Best solution: 772964 found at 28s
Seconds: 29, Iteration: 610, Iteration per second: 21.034483, Best solution: 772964 found at 28s
Seconds: 30, Iteration: 620, Iteration per second: 20.666667, Best solution: 772964 found at 28s
Seconds: 30, Iteration: 630, Iteration per second: 21.000000, Best solution: 772976 found at 30s
Seconds: 30, Iteration: 640, Iteration per second: 21.333333, Best solution: 772976 found at 30s
Seconds: 31, Iteration: 650, Iteration per second: 20.967742, Best solution: 772976 found at 30s
Seconds: 31, Iteration: 660, Iteration per second: 21.290323, Best solution: 772976 found at 30s
Seconds: 32, Iteration: 670, Iteration per second: 20.937500, Best solution: 772976 found at 30s
Seconds: 32, Iteration: 680, Iteration per second: 21.250000, Best solution: 773027 found at 32s
Seconds: 32, Iteration: 690, Iteration per second: 21.562500, Best solution: 773027 found at 32s
Seconds: 33, Iteration: 700, Iteration per second: 21.212121, Best solution: 773027 found at 32s
Seconds: 33, Iteration: 710, Iteration per second: 21.515152, Best solution: 773027 found at 32s
Seconds: 34, Iteration: 720, Iteration per second: 21.176471, Best solution: 773030 found at 34s
Seconds: 34, Iteration: 730, Iteration per second: 21.470588, Best solution: 773030 found at 34s
Seconds: 35, Iteration: 740, Iteration per second: 21.142857, Best solution: 773030 found at 34s
Seconds: 35, Iteration: 750, Iteration per second: 21.428571, Best solution: 773030 found at 34s
Seconds: 35, Iteration: 760, Iteration per second: 21.714286, Best solution: 773030 found at 34s
Seconds: 36, Iteration: 770, Iteration per second: 21.388889, Best solution: 773555 found at 36s
Seconds: 36, Iteration: 780, Iteration per second: 21.666667, Best solution: 773555 found at 36s
Seconds: 37, Iteration: 790, Iteration per second: 21.351351, Best solution: 773555 found at 36s
Seconds: 37, Iteration: 800, Iteration per second: 21.621622, Best solution: 773738 found at 37s
Seconds: 37, Iteration: 810, Iteration per second: 21.891892, Best solution: 773738 found at 37s
Seconds: 38, Iteration: 820, Iteration per second: 21.578947, Best solution: 773738 found at 37s
Seconds: 38, Iteration: 830, Iteration per second: 21.842105, Best solution: 773738 found at 37s
Seconds: 39, Iteration: 840, Iteration per second: 21.538462, Best solution: 773738 found at 37s
Seconds: 39, Iteration: 850, Iteration per second: 21.794872, Best solution: 773738 found at 37s
Seconds: 39, Iteration: 860, Iteration per second: 22.051282, Best solution: 773780 found at 39s
Seconds: 40, Iteration: 870, Iteration per second: 21.750000, Best solution: 774188 found at 40s
Seconds: 40, Iteration: 880, Iteration per second: 22.000000, Best solution: 774188 found at 40s
