Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 1, Total Iterations: 100, Iteration per second: 100.000000, Best solution: 385366 found at 1s
Seconds: 2, Total Iterations: 200, Iteration per second: 100.000000, Best solution: 387017 found at 2s
Seconds: 2, Total Iterations: 300, Iteration per second: 150.000000, Best solution: 387017 found at 2s
Seconds: 2, Total Iterations: 400, Iteration per second: 200.000000, Best solution: 387465 found at 2s
Seconds: 2, Total Iterations: 500, Iteration per second: 250.000000, Best solution: 387465 found at 2s
Seconds: 2, Total Iterations: 600, Iteration per second: 300.000000, Best solution: 387466 found at 2s
Seconds: 2, Total Iterations: 700, Iteration per second: 350.000000, Best solution: 387897 found at 2s
Seconds: 2, Total Iterations: 800, Iteration per second: 400.000000, Best solution: 388157 found at 2s
Seconds: 2, Total Iterations: 900, Iteration per second: 450.000000, Best solution: 388344 found at 2s
Seconds: 2, Total Iterations: 1000, Iteration per second: 500.000000, Best solution: 388344 found at 2s
Seconds: 2, Total Iterations: 1100, Iteration per second: 550.000000, Best solution: 388345 found at 2s
Seconds: 2, Total Iterations: 1200, Iteration per second: 600.000000, Best solution: 388345 found at 2s
Seconds: 2, Total Iterations: 1300, Iteration per second: 650.000000, Best solution: 388345 found at 2s
Seconds: 2, Total Iterations: 1400, Iteration per second: 700.000000, Best solution: 388345 found at 2s
Seconds: 2, Total Iterations: 1500, Iteration per second: 750.000000, Best solution: 388345 found at 2s
Seconds: 3, Total Iterations: 1600, Iteration per second: 533.333333, Best solution: 388345 found at 2s
Seconds: 3, Total Iterations: 1700, Iteration per second: 566.666667, Best solution: 388345 found at 2s
Seconds: 3, Total Iterations: 1800, Iteration per second: 600.000000, Best solution: 388345 found at 2s
Seconds: 3, Total Iterations: 1900, Iteration per second: 633.333333, Best solution: 388345 found at 2s
Seconds: 3, Total Iterations: 2000, Iteration per second: 666.666667, Best solution: 388345 found at 2s
Seconds: 3, Total Iterations: 2100, Iteration per second: 700.000000, Best solution: 388345 found at 2s
Seconds: 3, Total Iterations: 2200, Iteration per second: 733.333333, Best solution: 388345 found at 2s
Seconds: 3, Total Iterations: 2300, Iteration per second: 766.666667, Best solution: 388345 found at 2s
Seconds: 3, Total Iterations: 2400, Iteration per second: 800.000000, Best solution: 388345 found at 2s
Seconds: 3, Total Iterations: 2500, Iteration per second: 833.333333, Best solution: 388345 found at 2s
Seconds: 3, Total Iterations: 2600, Iteration per second: 866.666667, Best solution: 388345 found at 2s
Seconds: 3, Total Iterations: 2700, Iteration per second: 900.000000, Best solution: 388346 found at 3s
