Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 895548 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 909781 found at 0s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 927932 found at 1s
Seconds: 1, Iteration: 40, Iteration per second: 40.000000, Best solution: 928056 found at 1s
Seconds: 2, Iteration: 50, Iteration per second: 25.000000, Best solution: 935358 found at 2s
Seconds: 2, Iteration: 60, Iteration per second: 30.000000, Best solution: 941902 found at 2s
Seconds: 2, Iteration: 70, Iteration per second: 35.000000, Best solution: 953242 found at 2s
Seconds: 2, Iteration: 80, Iteration per second: 40.000000, Best solution: 962241 found at 2s
Seconds: 3, Iteration: 90, Iteration per second: 30.000000, Best solution: 970421 found at 2s
Seconds: 3, Iteration: 100, Iteration per second: 33.333333, Best solution: 975462 found at 3s
Seconds: 3, Iteration: 110, Iteration per second: 36.666667, Best solution: 979887 found at 3s
Seconds: 3, Iteration: 120, Iteration per second: 40.000000, Best solution: 994061 found at 3s
Seconds: 3, Iteration: 130, Iteration per second: 43.333333, Best solution: 994061 found at 3s
Seconds: 3, Iteration: 140, Iteration per second: 46.666667, Best solution: 999782 found at 3s
Seconds: 4, Iteration: 150, Iteration per second: 37.500000, Best solution: 1000809 found at 4s
Seconds: 4, Iteration: 160, Iteration per second: 40.000000, Best solution: 1006312 found at 4s
Seconds: 4, Iteration: 170, Iteration per second: 42.500000, Best solution: 1006312 found at 4s
Seconds: 4, Iteration: 180, Iteration per second: 45.000000, Best solution: 1010790 found at 4s
Seconds: 4, Iteration: 190, Iteration per second: 47.500000, Best solution: 1014479 found at 4s
Seconds: 4, Iteration: 200, Iteration per second: 50.000000, Best solution: 1018573 found at 4s
Seconds: 5, Iteration: 210, Iteration per second: 42.000000, Best solution: 1024572 found at 5s
Seconds: 5, Iteration: 220, Iteration per second: 44.000000, Best solution: 1028716 found at 5s
Seconds: 5, Iteration: 230, Iteration per second: 46.000000, Best solution: 1028716 found at 5s
Seconds: 5, Iteration: 240, Iteration per second: 48.000000, Best solution: 1030197 found at 5s
Seconds: 5, Iteration: 250, Iteration per second: 50.000000, Best solution: 1030726 found at 5s
Seconds: 5, Iteration: 260, Iteration per second: 52.000000, Best solution: 1032155 found at 5s
Seconds: 5, Iteration: 270, Iteration per second: 54.000000, Best solution: 1034836 found at 5s
Seconds: 5, Iteration: 280, Iteration per second: 56.000000, Best solution: 1041153 found at 5s
Seconds: 6, Iteration: 290, Iteration per second: 48.333333, Best solution: 1041153 found at 5s
Seconds: 6, Iteration: 300, Iteration per second: 50.000000, Best solution: 1043546 found at 6s
Seconds: 6, Iteration: 310, Iteration per second: 51.666667, Best solution: 1045197 found at 6s
Seconds: 6, Iteration: 320, Iteration per second: 53.333333, Best solution: 1045197 found at 6s
Seconds: 6, Iteration: 330, Iteration per second: 55.000000, Best solution: 1045197 found at 6s
Seconds: 7, Iteration: 340, Iteration per second: 48.571429, Best solution: 1045197 found at 6s
Seconds: 7, Iteration: 350, Iteration per second: 50.000000, Best solution: 1045197 found at 6s
Seconds: 7, Iteration: 360, Iteration per second: 51.428571, Best solution: 1045197 found at 6s
Seconds: 7, Iteration: 370, Iteration per second: 52.857143, Best solution: 1045197 found at 6s
Seconds: 7, Iteration: 380, Iteration per second: 54.285714, Best solution: 1045197 found at 6s
Seconds: 7, Iteration: 390, Iteration per second: 55.714286, Best solution: 1045197 found at 6s
Seconds: 7, Iteration: 400, Iteration per second: 57.142857, Best solution: 1045197 found at 6s
Seconds: 8, Iteration: 410, Iteration per second: 51.250000, Best solution: 1045197 found at 6s
Seconds: 8, Iteration: 420, Iteration per second: 52.500000, Best solution: 1045197 found at 6s
Seconds: 8, Iteration: 430, Iteration per second: 53.750000, Best solution: 1045540 found at 8s
Seconds: 8, Iteration: 440, Iteration per second: 55.000000, Best solution: 1045540 found at 8s
Seconds: 8, Iteration: 450, Iteration per second: 56.250000, Best solution: 1045540 found at 8s
Seconds: 8, Iteration: 460, Iteration per second: 57.500000, Best solution: 1045540 found at 8s
Seconds: 8, Iteration: 470, Iteration per second: 58.750000, Best solution: 1045540 found at 8s
Seconds: 8, Iteration: 480, Iteration per second: 60.000000, Best solution: 1045540 found at 8s
Seconds: 8, Iteration: 490, Iteration per second: 61.250000, Best solution: 1047724 found at 8s
Seconds: 8, Iteration: 500, Iteration per second: 62.500000, Best solution: 1047994 found at 8s
Seconds: 9, Iteration: 510, Iteration per second: 56.666667, Best solution: 1047994 found at 8s
Seconds: 9, Iteration: 520, Iteration per second: 57.777778, Best solution: 1050806 found at 9s
Seconds: 9, Iteration: 530, Iteration per second: 58.888889, Best solution: 1050806 found at 9s
Seconds: 9, Iteration: 540, Iteration per second: 60.000000, Best solution: 1050806 found at 9s
Seconds: 9, Iteration: 550, Iteration per second: 61.111111, Best solution: 1050806 found at 9s
Seconds: 9, Iteration: 560, Iteration per second: 62.222222, Best solution: 1050806 found at 9s
Seconds: 9, Iteration: 570, Iteration per second: 63.333333, Best solution: 1052898 found at 9s
Seconds: 9, Iteration: 580, Iteration per second: 64.444444, Best solution: 1052898 found at 9s
Seconds: 9, Iteration: 590, Iteration per second: 65.555556, Best solution: 1052898 found at 9s
Seconds: 9, Iteration: 600, Iteration per second: 66.666667, Best solution: 1054756 found at 9s
Seconds: 9, Iteration: 610, Iteration per second: 67.777778, Best solution: 1054756 found at 9s
Seconds: 9, Iteration: 620, Iteration per second: 68.888889, Best solution: 1054756 found at 9s
Seconds: 10, Iteration: 630, Iteration per second: 63.000000, Best solution: 1054756 found at 9s
Seconds: 10, Iteration: 640, Iteration per second: 64.000000, Best solution: 1054756 found at 9s
Seconds: 10, Iteration: 650, Iteration per second: 65.000000, Best solution: 1054756 found at 9s
Seconds: 10, Iteration: 660, Iteration per second: 66.000000, Best solution: 1054756 found at 9s
Seconds: 10, Iteration: 670, Iteration per second: 67.000000, Best solution: 1054756 found at 9s
Seconds: 10, Iteration: 680, Iteration per second: 68.000000, Best solution: 1054756 found at 9s
Seconds: 10, Iteration: 690, Iteration per second: 69.000000, Best solution: 1054756 found at 9s
Seconds: 10, Iteration: 700, Iteration per second: 70.000000, Best solution: 1054756 found at 9s
Seconds: 10, Iteration: 710, Iteration per second: 71.000000, Best solution: 1054756 found at 9s
Seconds: 10, Iteration: 720, Iteration per second: 72.000000, Best solution: 1054756 found at 9s
Seconds: 10, Iteration: 730, Iteration per second: 73.000000, Best solution: 1055785 found at 10s
Seconds: 10, Iteration: 740, Iteration per second: 74.000000, Best solution: 1055964 found at 10s
Seconds: 10, Iteration: 750, Iteration per second: 75.000000, Best solution: 1056391 found at 10s
Seconds: 11, Iteration: 760, Iteration per second: 69.090909, Best solution: 1056391 found at 10s
Seconds: 11, Iteration: 770, Iteration per second: 70.000000, Best solution: 1056391 found at 10s
Seconds: 11, Iteration: 780, Iteration per second: 70.909091, Best solution: 1056391 found at 10s
Seconds: 11, Iteration: 790, Iteration per second: 71.818182, Best solution: 1056597 found at 11s
Seconds: 11, Iteration: 800, Iteration per second: 72.727273, Best solution: 1056597 found at 11s
Seconds: 11, Iteration: 810, Iteration per second: 73.636364, Best solution: 1056597 found at 11s
Seconds: 11, Iteration: 820, Iteration per second: 74.545455, Best solution: 1056597 found at 11s
Seconds: 11, Iteration: 830, Iteration per second: 75.454545, Best solution: 1056597 found at 11s
Seconds: 11, Iteration: 840, Iteration per second: 76.363636, Best solution: 1056597 found at 11s
Seconds: 11, Iteration: 850, Iteration per second: 77.272727, Best solution: 1056597 found at 11s
Seconds: 11, Iteration: 860, Iteration per second: 78.181818, Best solution: 1056597 found at 11s
Seconds: 11, Iteration: 870, Iteration per second: 79.090909, Best solution: 1056788 found at 11s
Seconds: 11, Iteration: 880, Iteration per second: 80.000000, Best solution: 1056788 found at 11s
Seconds: 12, Iteration: 890, Iteration per second: 74.166667, Best solution: 1056788 found at 11s
Seconds: 12, Iteration: 900, Iteration per second: 75.000000, Best solution: 1057386 found at 12s
Seconds: 12, Iteration: 910, Iteration per second: 75.833333, Best solution: 1057386 found at 12s
Seconds: 12, Iteration: 920, Iteration per second: 76.666667, Best solution: 1057386 found at 12s
Seconds: 12, Iteration: 930, Iteration per second: 77.500000, Best solution: 1057386 found at 12s
Seconds: 12, Iteration: 940, Iteration per second: 78.333333, Best solution: 1057473 found at 12s
Seconds: 12, Iteration: 950, Iteration per second: 79.166667, Best solution: 1057473 found at 12s
Seconds: 12, Iteration: 960, Iteration per second: 80.000000, Best solution: 1058956 found at 12s
Seconds: 12, Iteration: 970, Iteration per second: 80.833333, Best solution: 1058956 found at 12s
Seconds: 12, Iteration: 980, Iteration per second: 81.666667, Best solution: 1058956 found at 12s
Seconds: 12, Iteration: 990, Iteration per second: 82.500000, Best solution: 1058956 found at 12s
Seconds: 12, Iteration: 1000, Iteration per second: 83.333333, Best solution: 1058956 found at 12s
Seconds: 12, Iteration: 1010, Iteration per second: 84.166667, Best solution: 1058956 found at 12s
Seconds: 13, Iteration: 1020, Iteration per second: 78.461538, Best solution: 1058956 found at 12s
Seconds: 13, Iteration: 1030, Iteration per second: 79.230769, Best solution: 1058956 found at 12s
Seconds: 13, Iteration: 1040, Iteration per second: 80.000000, Best solution: 1058956 found at 12s
Seconds: 13, Iteration: 1050, Iteration per second: 80.769231, Best solution: 1058956 found at 12s
Seconds: 13, Iteration: 1060, Iteration per second: 81.538462, Best solution: 1058956 found at 12s
Seconds: 13, Iteration: 1070, Iteration per second: 82.307692, Best solution: 1058956 found at 12s
Seconds: 13, Iteration: 1080, Iteration per second: 83.076923, Best solution: 1058956 found at 12s
Seconds: 13, Iteration: 1090, Iteration per second: 83.846154, Best solution: 1058956 found at 12s
Seconds: 13, Iteration: 1100, Iteration per second: 84.615385, Best solution: 1058956 found at 12s
Seconds: 13, Iteration: 1110, Iteration per second: 85.384615, Best solution: 1058956 found at 12s
Seconds: 13, Iteration: 1120, Iteration per second: 86.153846, Best solution: 1058956 found at 12s
Seconds: 13, Iteration: 1130, Iteration per second: 86.923077, Best solution: 1058956 found at 12s
Seconds: 13, Iteration: 1140, Iteration per second: 87.692308, Best solution: 1058956 found at 12s
Seconds: 14, Iteration: 1150, Iteration per second: 82.142857, Best solution: 1058956 found at 12s
Seconds: 14, Iteration: 1160, Iteration per second: 82.857143, Best solution: 1058956 found at 12s
Seconds: 14, Iteration: 1170, Iteration per second: 83.571429, Best solution: 1058956 found at 12s
Seconds: 14, Iteration: 1180, Iteration per second: 84.285714, Best solution: 1060395 found at 14s
Seconds: 14, Iteration: 1190, Iteration per second: 85.000000, Best solution: 1060395 found at 14s
Seconds: 14, Iteration: 1200, Iteration per second: 85.714286, Best solution: 1060395 found at 14s
Seconds: 14, Iteration: 1210, Iteration per second: 86.428571, Best solution: 1060468 found at 14s
Seconds: 14, Iteration: 1220, Iteration per second: 87.142857, Best solution: 1060468 found at 14s
Seconds: 14, Iteration: 1230, Iteration per second: 87.857143, Best solution: 1060468 found at 14s
