Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 969292 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 1001604 found at 1s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 1029823 found at 1s
Seconds: 1, Iteration: 40, Iteration per second: 40.000000, Best solution: 1029823 found at 1s
Seconds: 1, Iteration: 50, Iteration per second: 50.000000, Best solution: 1042669 found at 1s
Seconds: 1, Iteration: 60, Iteration per second: 60.000000, Best solution: 1044116 found at 1s
Seconds: 2, Iteration: 70, Iteration per second: 35.000000, Best solution: 1049241 found at 1s
Seconds: 2, Iteration: 80, Iteration per second: 40.000000, Best solution: 1049241 found at 1s
Seconds: 2, Iteration: 90, Iteration per second: 45.000000, Best solution: 1056778 found at 2s
Seconds: 2, Iteration: 100, Iteration per second: 50.000000, Best solution: 1056778 found at 2s
Seconds: 2, Iteration: 110, Iteration per second: 55.000000, Best solution: 1058696 found at 2s
Seconds: 2, Iteration: 120, Iteration per second: 60.000000, Best solution: 1058696 found at 2s
Seconds: 2, Iteration: 130, Iteration per second: 65.000000, Best solution: 1058696 found at 2s
Seconds: 2, Iteration: 140, Iteration per second: 70.000000, Best solution: 1060070 found at 2s
Seconds: 3, Iteration: 150, Iteration per second: 50.000000, Best solution: 1062285 found at 3s
Seconds: 3, Iteration: 160, Iteration per second: 53.333333, Best solution: 1064202 found at 3s
Seconds: 3, Iteration: 170, Iteration per second: 56.666667, Best solution: 1064423 found at 3s
Seconds: 3, Iteration: 180, Iteration per second: 60.000000, Best solution: 1064423 found at 3s
Seconds: 3, Iteration: 190, Iteration per second: 63.333333, Best solution: 1064423 found at 3s
Seconds: 3, Iteration: 200, Iteration per second: 66.666667, Best solution: 1065500 found at 3s
Seconds: 3, Iteration: 210, Iteration per second: 70.000000, Best solution: 1066585 found at 3s
Seconds: 4, Iteration: 220, Iteration per second: 55.000000, Best solution: 1067156 found at 4s
Seconds: 4, Iteration: 230, Iteration per second: 57.500000, Best solution: 1067156 found at 4s
Seconds: 4, Iteration: 240, Iteration per second: 60.000000, Best solution: 1067156 found at 4s
Seconds: 4, Iteration: 250, Iteration per second: 62.500000, Best solution: 1067156 found at 4s
Seconds: 4, Iteration: 260, Iteration per second: 65.000000, Best solution: 1067156 found at 4s
Seconds: 4, Iteration: 270, Iteration per second: 67.500000, Best solution: 1067156 found at 4s
Seconds: 4, Iteration: 280, Iteration per second: 70.000000, Best solution: 1067158 found at 4s
Seconds: 4, Iteration: 290, Iteration per second: 72.500000, Best solution: 1067158 found at 4s
Seconds: 5, Iteration: 300, Iteration per second: 60.000000, Best solution: 1067158 found at 4s
Seconds: 5, Iteration: 310, Iteration per second: 62.000000, Best solution: 1067158 found at 4s
Seconds: 5, Iteration: 320, Iteration per second: 64.000000, Best solution: 1067158 found at 4s
Seconds: 5, Iteration: 330, Iteration per second: 66.000000, Best solution: 1067159 found at 5s
Seconds: 5, Iteration: 340, Iteration per second: 68.000000, Best solution: 1067851 found at 5s
Seconds: 5, Iteration: 350, Iteration per second: 70.000000, Best solution: 1067851 found at 5s
Seconds: 5, Iteration: 360, Iteration per second: 72.000000, Best solution: 1067851 found at 5s
Seconds: 5, Iteration: 370, Iteration per second: 74.000000, Best solution: 1067851 found at 5s
Seconds: 5, Iteration: 380, Iteration per second: 76.000000, Best solution: 1068236 found at 5s
Seconds: 5, Iteration: 390, Iteration per second: 78.000000, Best solution: 1068550 found at 5s
Seconds: 6, Iteration: 400, Iteration per second: 66.666667, Best solution: 1068765 found at 6s
Seconds: 6, Iteration: 410, Iteration per second: 68.333333, Best solution: 1068765 found at 6s
Seconds: 6, Iteration: 420, Iteration per second: 70.000000, Best solution: 1068765 found at 6s
Seconds: 6, Iteration: 430, Iteration per second: 71.666667, Best solution: 1068765 found at 6s
Seconds: 6, Iteration: 440, Iteration per second: 73.333333, Best solution: 1068765 found at 6s
Seconds: 6, Iteration: 450, Iteration per second: 75.000000, Best solution: 1068765 found at 6s
Seconds: 6, Iteration: 460, Iteration per second: 76.666667, Best solution: 1068765 found at 6s
Seconds: 6, Iteration: 470, Iteration per second: 78.333333, Best solution: 1068765 found at 6s
Seconds: 6, Iteration: 480, Iteration per second: 80.000000, Best solution: 1068765 found at 6s
Seconds: 6, Iteration: 490, Iteration per second: 81.666667, Best solution: 1073178 found at 6s
Seconds: 6, Iteration: 500, Iteration per second: 83.333333, Best solution: 1074639 found at 6s
Seconds: 6, Iteration: 510, Iteration per second: 85.000000, Best solution: 1074639 found at 6s
Seconds: 6, Iteration: 520, Iteration per second: 86.666667, Best solution: 1074815 found at 6s
Seconds: 7, Iteration: 530, Iteration per second: 75.714286, Best solution: 1078896 found at 7s
Seconds: 7, Iteration: 540, Iteration per second: 77.142857, Best solution: 1082223 found at 7s
Seconds: 7, Iteration: 550, Iteration per second: 78.571429, Best solution: 1082223 found at 7s
Seconds: 7, Iteration: 560, Iteration per second: 80.000000, Best solution: 1082223 found at 7s
Seconds: 7, Iteration: 570, Iteration per second: 81.428571, Best solution: 1082223 found at 7s
Seconds: 7, Iteration: 580, Iteration per second: 82.857143, Best solution: 1082223 found at 7s
Seconds: 7, Iteration: 590, Iteration per second: 84.285714, Best solution: 1082223 found at 7s
Seconds: 7, Iteration: 600, Iteration per second: 85.714286, Best solution: 1082223 found at 7s
Seconds: 7, Iteration: 610, Iteration per second: 87.142857, Best solution: 1082223 found at 7s
Seconds: 7, Iteration: 620, Iteration per second: 88.571429, Best solution: 1082223 found at 7s
Seconds: 7, Iteration: 630, Iteration per second: 90.000000, Best solution: 1082302 found at 7s
Seconds: 7, Iteration: 640, Iteration per second: 91.428571, Best solution: 1083695 found at 7s
Seconds: 7, Iteration: 650, Iteration per second: 92.857143, Best solution: 1084157 found at 7s
Seconds: 7, Iteration: 660, Iteration per second: 94.285714, Best solution: 1084157 found at 7s
Seconds: 7, Iteration: 670, Iteration per second: 95.714286, Best solution: 1084194 found at 7s
Seconds: 7, Iteration: 680, Iteration per second: 97.142857, Best solution: 1084730 found at 7s
Seconds: 8, Iteration: 690, Iteration per second: 86.250000, Best solution: 1085100 found at 8s
Seconds: 8, Iteration: 700, Iteration per second: 87.500000, Best solution: 1085631 found at 8s
Seconds: 8, Iteration: 710, Iteration per second: 88.750000, Best solution: 1085775 found at 8s
Seconds: 8, Iteration: 720, Iteration per second: 90.000000, Best solution: 1085775 found at 8s
Seconds: 8, Iteration: 730, Iteration per second: 91.250000, Best solution: 1085775 found at 8s
Seconds: 8, Iteration: 740, Iteration per second: 92.500000, Best solution: 1085775 found at 8s
Seconds: 8, Iteration: 750, Iteration per second: 93.750000, Best solution: 1085775 found at 8s
Seconds: 8, Iteration: 760, Iteration per second: 95.000000, Best solution: 1085775 found at 8s
Seconds: 8, Iteration: 770, Iteration per second: 96.250000, Best solution: 1085775 found at 8s
Seconds: 8, Iteration: 780, Iteration per second: 97.500000, Best solution: 1085775 found at 8s
Seconds: 8, Iteration: 790, Iteration per second: 98.750000, Best solution: 1085775 found at 8s
Seconds: 8, Iteration: 800, Iteration per second: 100.000000, Best solution: 1085800 found at 8s
Seconds: 8, Iteration: 810, Iteration per second: 101.250000, Best solution: 1085800 found at 8s
Seconds: 8, Iteration: 820, Iteration per second: 102.500000, Best solution: 1085800 found at 8s
Seconds: 8, Iteration: 830, Iteration per second: 103.750000, Best solution: 1085800 found at 8s
Seconds: 9, Iteration: 840, Iteration per second: 93.333333, Best solution: 1085800 found at 8s
Seconds: 9, Iteration: 850, Iteration per second: 94.444444, Best solution: 1085800 found at 8s
Seconds: 9, Iteration: 860, Iteration per second: 95.555556, Best solution: 1085800 found at 8s
Seconds: 9, Iteration: 870, Iteration per second: 96.666667, Best solution: 1085800 found at 8s
Seconds: 9, Iteration: 880, Iteration per second: 97.777778, Best solution: 1085800 found at 8s
Seconds: 9, Iteration: 890, Iteration per second: 98.888889, Best solution: 1085800 found at 8s
Seconds: 9, Iteration: 900, Iteration per second: 100.000000, Best solution: 1085800 found at 8s
Seconds: 9, Iteration: 910, Iteration per second: 101.111111, Best solution: 1085800 found at 8s
Seconds: 9, Iteration: 920, Iteration per second: 102.222222, Best solution: 1085800 found at 8s
Seconds: 9, Iteration: 930, Iteration per second: 103.333333, Best solution: 1085800 found at 8s
Seconds: 9, Iteration: 940, Iteration per second: 104.444444, Best solution: 1085800 found at 8s
Seconds: 9, Iteration: 950, Iteration per second: 105.555556, Best solution: 1085800 found at 8s
Seconds: 9, Iteration: 960, Iteration per second: 106.666667, Best solution: 1085800 found at 8s
Seconds: 9, Iteration: 970, Iteration per second: 107.777778, Best solution: 1085800 found at 8s
Seconds: 9, Iteration: 980, Iteration per second: 108.888889, Best solution: 1085800 found at 8s
Seconds: 10, Iteration: 990, Iteration per second: 99.000000, Best solution: 1085800 found at 8s
Seconds: 10, Iteration: 1000, Iteration per second: 100.000000, Best solution: 1085800 found at 8s
Seconds: 10, Iteration: 1010, Iteration per second: 101.000000, Best solution: 1085800 found at 8s
Seconds: 10, Iteration: 1020, Iteration per second: 102.000000, Best solution: 1085800 found at 8s
Seconds: 10, Iteration: 1030, Iteration per second: 103.000000, Best solution: 1085800 found at 8s
Seconds: 10, Iteration: 1040, Iteration per second: 104.000000, Best solution: 1085800 found at 8s
Seconds: 10, Iteration: 1050, Iteration per second: 105.000000, Best solution: 1085800 found at 8s
Seconds: 10, Iteration: 1060, Iteration per second: 106.000000, Best solution: 1085800 found at 8s
Seconds: 10, Iteration: 1070, Iteration per second: 107.000000, Best solution: 1085800 found at 8s
Seconds: 10, Iteration: 1080, Iteration per second: 108.000000, Best solution: 1085800 found at 8s
Seconds: 10, Iteration: 1090, Iteration per second: 109.000000, Best solution: 1085800 found at 8s
Seconds: 10, Iteration: 1100, Iteration per second: 110.000000, Best solution: 1085807 found at 10s
Seconds: 10, Iteration: 1110, Iteration per second: 111.000000, Best solution: 1085807 found at 10s
Seconds: 10, Iteration: 1120, Iteration per second: 112.000000, Best solution: 1085807 found at 10s
Seconds: 10, Iteration: 1130, Iteration per second: 113.000000, Best solution: 1085807 found at 10s
Seconds: 10, Iteration: 1140, Iteration per second: 114.000000, Best solution: 1085807 found at 10s
Seconds: 10, Iteration: 1150, Iteration per second: 115.000000, Best solution: 1085807 found at 10s
Seconds: 10, Iteration: 1160, Iteration per second: 116.000000, Best solution: 1085807 found at 10s
