Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 565551 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 565551 found at 0s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 565551 found at 0s
Seconds: 1, Iteration: 40, Iteration per second: 40.000000, Best solution: 582325 found at 1s
Seconds: 1, Iteration: 50, Iteration per second: 50.000000, Best solution: 582325 found at 1s
Seconds: 1, Iteration: 60, Iteration per second: 60.000000, Best solution: 582325 found at 1s
Seconds: 1, Iteration: 70, Iteration per second: 70.000000, Best solution: 588030 found at 1s
Seconds: 1, Iteration: 80, Iteration per second: 80.000000, Best solution: 591100 found at 1s
Seconds: 1, Iteration: 90, Iteration per second: 90.000000, Best solution: 601906 found at 1s
Seconds: 1, Iteration: 100, Iteration per second: 100.000000, Best solution: 601906 found at 1s
Seconds: 1, Iteration: 110, Iteration per second: 110.000000, Best solution: 601906 found at 1s
Seconds: 2, Iteration: 120, Iteration per second: 60.000000, Best solution: 610954 found at 2s
Seconds: 2, Iteration: 130, Iteration per second: 65.000000, Best solution: 611165 found at 2s
Seconds: 2, Iteration: 140, Iteration per second: 70.000000, Best solution: 612621 found at 2s
Seconds: 2, Iteration: 150, Iteration per second: 75.000000, Best solution: 619143 found at 2s
Seconds: 2, Iteration: 160, Iteration per second: 80.000000, Best solution: 619143 found at 2s
Seconds: 2, Iteration: 170, Iteration per second: 85.000000, Best solution: 619187 found at 2s
Seconds: 2, Iteration: 180, Iteration per second: 90.000000, Best solution: 620276 found at 2s
Seconds: 2, Iteration: 190, Iteration per second: 95.000000, Best solution: 620276 found at 2s
Seconds: 2, Iteration: 200, Iteration per second: 100.000000, Best solution: 621148 found at 2s
Seconds: 2, Iteration: 210, Iteration per second: 105.000000, Best solution: 621392 found at 2s
Seconds: 2, Iteration: 220, Iteration per second: 110.000000, Best solution: 621392 found at 2s
Seconds: 2, Iteration: 230, Iteration per second: 115.000000, Best solution: 621392 found at 2s
Seconds: 2, Iteration: 240, Iteration per second: 120.000000, Best solution: 621434 found at 2s
Seconds: 2, Iteration: 250, Iteration per second: 125.000000, Best solution: 621434 found at 2s
Seconds: 2, Iteration: 260, Iteration per second: 130.000000, Best solution: 621648 found at 2s
Seconds: 3, Iteration: 270, Iteration per second: 90.000000, Best solution: 621648 found at 2s
Seconds: 3, Iteration: 280, Iteration per second: 93.333333, Best solution: 622003 found at 3s
Seconds: 3, Iteration: 290, Iteration per second: 96.666667, Best solution: 622125 found at 3s
Seconds: 3, Iteration: 300, Iteration per second: 100.000000, Best solution: 622125 found at 3s
Seconds: 3, Iteration: 310, Iteration per second: 103.333333, Best solution: 622183 found at 3s
Seconds: 3, Iteration: 320, Iteration per second: 106.666667, Best solution: 622183 found at 3s
Seconds: 3, Iteration: 330, Iteration per second: 110.000000, Best solution: 622183 found at 3s
Seconds: 3, Iteration: 340, Iteration per second: 113.333333, Best solution: 622846 found at 3s
Seconds: 3, Iteration: 350, Iteration per second: 116.666667, Best solution: 622846 found at 3s
Seconds: 3, Iteration: 360, Iteration per second: 120.000000, Best solution: 622846 found at 3s
Seconds: 3, Iteration: 370, Iteration per second: 123.333333, Best solution: 622846 found at 3s
Seconds: 3, Iteration: 380, Iteration per second: 126.666667, Best solution: 622846 found at 3s
Seconds: 3, Iteration: 390, Iteration per second: 130.000000, Best solution: 622846 found at 3s
Seconds: 3, Iteration: 400, Iteration per second: 133.333333, Best solution: 622846 found at 3s
Seconds: 3, Iteration: 410, Iteration per second: 136.666667, Best solution: 622846 found at 3s
Seconds: 3, Iteration: 420, Iteration per second: 140.000000, Best solution: 622846 found at 3s
Seconds: 3, Iteration: 430, Iteration per second: 143.333333, Best solution: 622846 found at 3s
Seconds: 3, Iteration: 440, Iteration per second: 146.666667, Best solution: 622846 found at 3s
Seconds: 3, Iteration: 450, Iteration per second: 150.000000, Best solution: 622846 found at 3s
Seconds: 3, Iteration: 460, Iteration per second: 153.333333, Best solution: 622846 found at 3s
Seconds: 3, Iteration: 470, Iteration per second: 156.666667, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 480, Iteration per second: 120.000000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 490, Iteration per second: 122.500000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 500, Iteration per second: 125.000000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 510, Iteration per second: 127.500000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 520, Iteration per second: 130.000000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 530, Iteration per second: 132.500000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 540, Iteration per second: 135.000000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 550, Iteration per second: 137.500000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 560, Iteration per second: 140.000000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 570, Iteration per second: 142.500000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 580, Iteration per second: 145.000000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 590, Iteration per second: 147.500000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 600, Iteration per second: 150.000000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 610, Iteration per second: 152.500000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 620, Iteration per second: 155.000000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 630, Iteration per second: 157.500000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 640, Iteration per second: 160.000000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 650, Iteration per second: 162.500000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 660, Iteration per second: 165.000000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 670, Iteration per second: 167.500000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 680, Iteration per second: 170.000000, Best solution: 622846 found at 3s
Seconds: 4, Iteration: 690, Iteration per second: 172.500000, Best solution: 622846 found at 3s
Seconds: 5, Iteration: 700, Iteration per second: 140.000000, Best solution: 622846 found at 3s
Seconds: 5, Iteration: 710, Iteration per second: 142.000000, Best solution: 622846 found at 3s
Seconds: 5, Iteration: 720, Iteration per second: 144.000000, Best solution: 622846 found at 3s
Seconds: 5, Iteration: 730, Iteration per second: 146.000000, Best solution: 622846 found at 3s
Seconds: 5, Iteration: 740, Iteration per second: 148.000000, Best solution: 622846 found at 3s
Seconds: 5, Iteration: 750, Iteration per second: 150.000000, Best solution: 622846 found at 3s
Seconds: 5, Iteration: 760, Iteration per second: 152.000000, Best solution: 622846 found at 3s
Seconds: 5, Iteration: 770, Iteration per second: 154.000000, Best solution: 622846 found at 3s
Seconds: 5, Iteration: 780, Iteration per second: 156.000000, Best solution: 622846 found at 3s
Seconds: 5, Iteration: 790, Iteration per second: 158.000000, Best solution: 622846 found at 3s
Seconds: 5, Iteration: 800, Iteration per second: 160.000000, Best solution: 622846 found at 3s
Seconds: 5, Iteration: 810, Iteration per second: 162.000000, Best solution: 622846 found at 3s
Seconds: 5, Iteration: 820, Iteration per second: 164.000000, Best solution: 622846 found at 3s
Seconds: 5, Iteration: 830, Iteration per second: 166.000000, Best solution: 622846 found at 3s
Seconds: 5, Iteration: 840, Iteration per second: 168.000000, Best solution: 622846 found at 3s
Seconds: 5, Iteration: 850, Iteration per second: 170.000000, Best solution: 622846 found at 3s
Seconds: 5, Iteration: 860, Iteration per second: 172.000000, Best solution: 622846 found at 3s
